1690377166.435775,od_135b,65512,65482,53424,53437,65504,65501,57808,58213,65360,65498,64090,55610,65509,65498,60754,60680
1690377167.4697165,od_135b,65496,65504,53397,54016,65496,65490,57688,58130,65368,65501,64061,55800,65504,65488,60760,60658
1690377168.502242,od_135b,65498,65512,53138,53482,65504,65506,57853,58234,65381,65504,64069,55536,65482,65496,60821,60797
1690377169.5348387,od_135b,65501,65506,53242,53277,65514,65514,57880,58370,65365,65506,64080,55464,65504,65504,60832,60720
1690377170.568519,od_135b,65506,65520,53293,53834,65514,65520,57680,58269,65400,65514,64096,55592,65520,65514,60808,60925
1690377193.668704,od_135b,65506,65498,40938,41952,65501,65512,50138,50904,65106,65506,62208,45368,65501,65504,56146,55621
1690377194.7013671,od_135b,65493,65514,41282,41880,65493,65514,50386,51149,65088,65504,62213,45418,65501,65493,56210,55925
1690377195.7348366,od_135b,65490,65501,41026,41792,65501,65490,49917,50712,65109,65517,62296,45618,65504,65488,55882,55584
1690377196.7675807,od_135b,65512,65496,42248,42469,65498,65509,49808,50629,65072,65520,62264,45858,65506,65514,55869,55605
1690377197.8002272,od_135b,65498,65504,41296,42765,65501,65501,50173,50746,65101,65493,62258,46010,65509,65493,55866,55437
1690377220.9148254,od_135b,65514,65493,30256,31685,65501,65477,42453,43800,64856,65506,60517,36528,65501,65488,51154,50586
1690377221.9484725,od_135b,65496,65493,29074,31674,65517,65506,42866,43832,64848,65517,60586,36808,65517,65498,51306,50285
1690377222.9811487,od_135b,65517,65490,29925,31208,65509,65493,43421,44288,64882,65496,60570,36141,65506,65506,51642,51080
1690377224.0135627,od_135b,65485,65514,30957,31544,65504,65496,42685,44069,64853,65509,60512,35973,65482,65509,51416,50925
1690377225.0470808,od_135b,65485,65514,31080,32306,65506,65490,42482,43522,64874,65506,60525,36544,65506,65498,51338,50736
1690377248.1611454,od_135b,65509,65509,21464,22680,65512,65501,36352,37930,64533,65504,58784,27688,65501,65496,47173,46112
1690377249.1936347,od_135b,65506,65501,19976,23088,65509,65485,35765,37504,64522,65509,58928,27522,65501,65504,47021,45765
1690377250.2268026,od_135b,65506,65504,21114,21922,65501,65506,36354,37293,64525,65504,58936,27992,65504,65520,47090,45893
1690377251.2593858,od_135b,65506,65496,20386,21746,65501,65504,36264,37882,64501,65504,58997,27920,65509,65496,47277,46624
1690377252.2921274,od_135b,65517,65493,19256,22346,65496,65514,36434,37973,64525,65509,58834,27637,65506,65501,47317,46568
