led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;54265.2;59086.2;58095.6;51929.8;56252.0;55842.6;54256.8;60226.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;42739.6;52241.4;50069.0;38157.6;46373.0;45914.4;42978.6;54559.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;31930.8;46077.2;42700.8;25488.8;37133.6;36529.6;32151.8;49064.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;21874.4;40194.4;35611.4;18694.2;28187.4;27789.0;22301.2;43965.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;16748.4;35063.8;29224.2;14727.0;19910.8;19533.0;16425.6;39134.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;12756.4;30427.4;23306.2;11101.6;13710.8;13914.4;12520.0;34677.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;9235.0;26324.4;17974.6;7979.4;9976.6;10079.2;9151.8;30522.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;6510.2;22718.8;13093.6;5590.6;6980.4;7076.0;6259.4;26614.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;4413.2;19510.6;8896.8;4005.4;4796.6;4895.8;4445.6;23046.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;3688.6;16785.0;5645.6;3476.6;3892.0;3948.6;3737.8;19668.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
