led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;27402.2;43806.2;30315.4;32350.2;26003.2;35939.2;27966.2;34573.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;22434.2;24966.6;25102.0;23026.0;21155.0;23820.6;22941.4;24112.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;18036.6;20524.2;20468.8;19063.6;17069.2;19705.6;18610.0;19945.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;14391.2;16547.8;16428.0;15073.4;13485.8;15652.6;14879.8;15782.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;10304.6;12438.2;12006.6;11307.4;9785.2;11679.4;10979.2;11844.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;7867.6;9219.8;9105.4;8257.8;7453.4;8627.4;8547.2;8684.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;5085.0;6617.6;6010.0;5939.2;4899.2;6171.4;5651.8;6171.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;3385.0;4566.8;4116.8;4099.0;3327.4;4246.8;4039.8;4206.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;2388.2;3418.2;2957.0;3107.8;2395.4;3201.2;2973.0;3167.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;2013.8;3013.8;2533.2;2731.6;2050.8;2809.2;2596.4;2765.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
