time;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;4443.0;15670.0;4468.0;2526.0;2326.0;3936.0;3774.0;20121.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1.0311436653137207;4224.0;15832.0;8387.0;2630.0;2459.0;3932.0;3726.0;20432.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2.0614075660705566;4216.0;16046.0;6753.0;2595.0;2332.0;3985.0;3731.0;21054.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3.091564655303955;4296.0;16804.0;11097.0;2676.0;2196.0;4001.0;3732.0;21723.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4.122830390930176;5491.0;16006.0;8721.0;2444.0;2233.0;4008.0;3793.0;21992.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
5.153193950653076;5792.0;16547.0;12899.0;2513.0;2334.0;4020.0;3758.0;21828.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
6.186564207077026;13572.0;16912.0;5070.0;2611.0;2345.0;4036.0;3766.0;21510.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
7.21680474281311;8716.0;17364.0;6724.0;2504.0;2352.0;4024.0;3779.0;22107.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
8.248036861419678;16870.0;17100.0;11376.0;2796.0;2390.0;4009.0;3774.0;21614.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
9.279095888137817;7209.0;17672.0;4600.0;2584.0;3028.0;4038.0;3750.0;21736.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
10.309669017791748;5017.0;17588.0;4315.0;2547.0;3115.0;4041.0;3769.0;22275.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
11.34334111213684;14321.0;18158.0;5100.0;2729.0;3254.0;4006.0;3785.0;22417.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
12.375245332717896;10620.0;17510.0;9036.0;2641.0;2865.0;4004.0;3788.0;22395.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
13.405641078948975;4915.0;17708.0;10747.0;2441.0;2969.0;4020.0;3779.0;22100.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
14.436132431030273;6332.0;17457.0;11920.0;2843.0;3144.0;3998.0;3822.0;22753.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
15.467249155044556;7534.0;17678.0;12636.0;2816.0;2987.0;4016.0;3825.0;23019.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
16.50214171409607;4979.0;17475.0;10200.0;2662.0;2862.0;4060.0;3774.0;22451.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
17.53262710571289;14259.0;18611.0;12555.0;2750.0;2494.0;4041.0;3835.0;22595.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
18.563254356384277;4545.0;17377.0;13395.0;2438.0;2937.0;4049.0;3776.0;23022.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
19.594735145568848;5590.0;16809.0;12571.0;2208.0;2217.0;4057.0;3790.0;22864.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
20.706238746643066;5713.0;17632.0;10630.0;2531.0;2430.0;4062.0;3830.0;22979.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
21.739137887954712;4316.0;16049.0;12012.0;2486.0;2953.0;4052.0;3812.0;22833.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
22.769370079040527;5169.0;16156.0;8772.0;2659.0;2494.0;4052.0;3817.0;22630.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
23.800482749938965;3849.0;15131.0;5177.0;2499.0;2937.0;4048.0;3803.0;23166.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
24.830697774887085;4040.0;13817.0;7822.0;2873.0;2094.0;4048.0;3804.0;23148.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
25.860631227493286;6014.0;13187.0;4440.0;2585.0;2388.0;4041.0;3766.0;22745.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
26.898923873901367;4097.0;6609.0;4273.0;2411.0;2723.0;4025.0;3769.0;23051.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
27.92990207672119;4286.0;9857.0;4726.0;2972.0;2868.0;4046.0;3774.0;22356.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
28.959587335586548;3960.0;14547.0;3422.0;2569.0;2579.0;4048.0;3760.0;22808.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
29.98968195915222;4923.0;8299.0;4294.0;2537.0;2248.0;4022.0;3806.0;23094.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
31.02049684524536;3476.0;15054.0;7457.0;2758.0;3246.0;4051.0;3803.0;22860.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
32.05579495429993;7872.0;9998.0;3024.0;2676.0;2902.0;4030.0;3817.0;21422.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
33.085447549819946;4059.0;13630.0;4536.0;2569.0;2368.0;4054.0;3803.0;22636.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
34.115727186203;3460.0;12830.0;4243.0;2689.0;2715.0;4052.0;3793.0;23081.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
35.14708662033081;3102.0;12617.0;4448.0;2563.0;2436.0;4009.0;3809.0;21804.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
36.17732286453247;4044.0;15081.0;5518.0;2755.0;2686.0;4059.0;3828.0;21848.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
37.212491512298584;3411.0;11944.0;3339.0;2491.0;2894.0;4068.0;3817.0;23078.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
38.24329662322998;2760.0;10236.0;4256.0;2464.0;2099.0;4043.0;3763.0;22430.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
39.27369785308838;3012.0;15112.0;3267.0;2337.0;2124.0;4073.0;3782.0;23155.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
