led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;27051.8;43843.6;29953.4;32316.6;25584.6;36066.4;27433.0;34708.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;22611.6;25156.8;25196.8;23345.4;21270.0;23972.4;23007.6;24375.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;18193.2;20500.6;20366.8;18809.8;17074.0;19364.2;18802.4;19732.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;14293.6;16407.6;16360.6;14886.4;13457.0;15547.6;14904.0;15713.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;10350.2;12465.8;11964.2;11342.4;9798.4;11791.0;10930.6;11898.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;7490.4;9198.8;8784.8;8197.0;7131.4;8495.0;8098.4;8678.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;5119.8;6605.2;6114.8;5902.0;4951.6;6172.4;5810.2;6197.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;3472.2;4603.4;4199.4;4125.4;3411.2;4247.8;4057.6;4256.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;2379.8;3462.0;2955.2;3125.2;2418.0;3205.0;2973.0;3192.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;2026.0;3026.2;2547.0;2736.0;2058.2;2809.8;2603.6;2771.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
