led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
410.0;46428.0;50064.2;28101.0;58138.4;39654.4;29714.4;25863.2;25800.6;65494.2;65505.2;65500.0;61348.0;65495.8;65506.8;65494.6;65505.8
819.0;28259.2;34767.4;23476.0;50034.6;25188.4;24048.2;21441.2;21302.4;65500.0;65494.6;65508.0;60915.2;65496.6;65501.0;65499.4;65499.4
1228.0;22959.8;22993.8;19015.6;42103.8;20618.8;19831.2;17248.0;17262.8;65500.4;65503.8;65493.6;59741.4;65501.0;65501.6;65493.6;65505.8
1638.0;18238.2;18440.4;14662.6;34297.0;16279.2;15526.0;13431.6;13445.0;65497.2;65501.6;65505.2;58812.4;65502.6;65496.8;65496.2;65504.2
2048.0;13974.6;14198.0;11256.8;27076.0;12383.0;11530.2;10108.0;10181.6;65493.2;65493.6;65498.4;58422.6;65497.8;65495.2;65493.4;65500.4
2457.0;10163.2;10490.4;7761.2;20102.6;9211.4;8541.0;7291.4;7298.4;65502.0;65506.2;65499.2;58013.8;65492.0;65500.4;65489.6;65503.0
2866.0;7177.8;7508.0;5295.2;13605.6;6208.8;5652.4;5056.2;5104.8;65502.6;65496.2;65501.0;57714.4;65500.4;65501.8;65500.4;65497.2
3276.0;4586.8;4916.0;3672.4;8890.8;4195.8;3759.2;3401.8;3374.2;65499.4;65495.8;65503.2;57871.6;65495.0;65498.4;65497.6;65504.4
3686.0;3153.2;3452.8;2524.8;5566.6;2924.0;2655.2;2402.4;2366.2;65498.8;65502.2;65500.0;57626.8;65504.0;65495.8;65500.6;65498.8
4095.0;2647.8;2914.0;2151.8;3924.4;2466.0;2253.6;2053.8;2031.0;65505.4;65505.8;65503.0;56744.6;65499.0;65502.6;65502.0;65508.2
