led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65471.8;65458.6;65467.0;65463.8;65468.6;65459.6;65454.4;65213.2;65462.2;65465.8;65471.4;65469.4;65464.6;65465.0;65464.8;65466.6
40.95;65264.4;65127.0;62125.2;65146.8;64344.4;62904.4;62440.8;61813.6;65468.4;65466.8;65464.0;65466.4;65461.6;65465.8;65458.2;65453.2
81.9;64775.6;64467.8;56625.6;64289.0;62508.6;58738.6;57774.4;56658.4;65459.6;65467.0;65466.2;65463.8;65468.2;65462.6;65460.8;65461.2
122.85000000000001;64335.6;63784.4;51090.0;63361.2;60597.0;54606.4;53104.6;51598.6;65466.6;65463.2;65467.8;65411.4;65461.6;65462.6;65461.2;65465.0
163.8;63848.2;63104.6;46091.6;62345.0;58835.6;50421.8;48903.4;46427.6;65467.6;65463.6;65468.0;65296.0;65467.4;65464.0;65451.2;65464.8
204.75;63332.4;62411.8;40599.8;61370.8;56869.8;46803.2;44038.2;41616.6;65457.8;65464.8;65456.4;64973.0;65461.2;65467.6;65461.6;65465.0
245.70000000000002;62833.0;61714.4;35334.8;60351.2;55035.2;42836.2;39713.4;36458.6;65465.0;65465.6;65452.0;64623.8;65456.2;65460.6;65462.4;65462.0
286.65000000000003;62322.0;61031.4;30317.6;59359.4;53134.0;39218.2;35235.4;31724.8;65465.0;65460.2;65465.4;64311.8;65459.0;65474.6;65465.0;65467.8
327.6;61831.4;60361.2;29307.0;58357.0;51275.0;35870.6;31141.8;27831.4;65462.4;65462.8;65466.4;63756.2;65458.6;65469.8;65467.0;65465.2
368.55;61289.4;59670.6;29101.0;57289.8;49575.6;32330.8;28082.6;27121.2;65466.0;65460.6;65460.8;63618.4;65461.0;65463.4;65458.0;65460.8
409.5;60761.6;58948.8;28126.8;56389.8;47469.2;29041.4;27014.2;26536.6;65461.0;65456.2;65458.8;63827.4;65464.0;65459.2;65459.2;65459.8
450.45000000000005;60137.6;58218.2;27632.2;55348.2;45683.4;28223.8;26316.2;26029.4;65466.2;65464.6;65468.6;63944.8;65463.6;65466.0;65459.0;65459.6
491.40000000000003;59655.2;57624.8;26913.0;54427.0;43705.2;28027.2;25714.8;25819.8;65462.0;65464.6;65466.4;63883.8;65461.0;65461.8;65464.6;65462.4
532.35;59152.8;56934.8;26373.6;53259.4;42056.4;27367.0;25414.4;25385.8;65465.2;65472.8;65472.6;63765.8;65464.0;65474.4;65467.4;65470.6
573.3000000000001;58526.4;56243.0;25930.8;52284.0;40281.8;27020.8;24811.6;24858.0;65463.4;65461.4;65465.6;63678.0;65455.6;65463.6;65466.8;65462.8
614.25;58158.0;55533.2;25418.0;51371.4;38380.2;26302.2;24388.6;24168.6;65465.4;65467.0;65457.6;63743.2;65463.4;65467.2;65452.4;65457.8
655.2;57534.6;54874.4;25065.4;50332.8;36661.6;25930.4;23960.2;23884.0;65454.2;65458.2;65458.0;63546.2;65455.0;65460.4;65457.4;65461.6
696.1500000000001;57135.8;54174.0;24496.0;49287.4;35038.6;25495.2;23493.0;23480.4;65457.0;65459.6;65464.4;63587.8;65451.4;65449.2;65457.8;65460.6
737.1;56729.0;53474.0;24434.0;48225.6;33880.4;24603.4;23486.6;22589.4;65455.8;65459.8;65475.4;63513.6;65457.4;65462.8;65459.4;65466.2
