led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;1884.6;1883.8;1875.4;1865.8;1872.0;1882.6;1888.8;1879.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;1889.2;1887.6;1878.2;1869.8;1875.8;1885.2;1890.8;1882.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;1892.4;1890.6;1880.8;1873.8;1878.8;1889.2;1893.6;1884.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;1896.2;1894.0;1884.8;1877.4;1882.6;1892.6;1894.8;1891.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;1899.2;1896.6;1887.2;1881.0;1885.2;1896.2;1897.8;1893.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5;1902.8;1899.8;1890.6;1885.0;1888.4;1899.6;1900.8;1897.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;1905.0;1902.4;1893.6;1887.0;1891.6;1902.0;1902.6;1902.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.5;1908.4;1904.8;1895.2;1889.6;1894.6;1905.6;1904.8;1903.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;1910.6;1907.0;1897.4;1892.6;1896.6;1906.8;1907.2;1906.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3685.5;1913.0;1909.6;1899.4;1895.0;1898.8;1909.4;1909.8;1910.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;1916.2;1911.8;1901.2;1897.4;1901.6;1911.8;1910.6;1912.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
