led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65474.4;65471.2;65467.4;65464.8;65472.8;65474.4;65473.4;65474.4;65472.4;65469.8;65466.6;65477.0;65468.0;65464.4;65472.0;65466.8
40.95;64469.6;64635.2;64787.4;65035.4;64372.8;62681.8;60563.0;61097.8;65461.2;65459.4;65470.0;64800.6;65468.4;65465.2;65472.8;65469.4
81.9;62731.6;63262.8;63702.2;64000.2;62559.4;58204.2;53000.8;54468.0;65468.6;65470.2;65463.0;63535.8;65465.4;65467.8;65471.6;65466.4
122.85000000000001;60900.4;61866.0;62604.0;62894.6;60753.4;54052.0;45336.4;47920.4;65465.2;65466.6;65459.2;62118.6;65456.8;65457.6;65459.2;65458.6
163.8;58994.0;60489.0;61463.6;61779.8;58865.6;50211.4;37844.6;41660.4;65464.8;65463.2;65464.0;60382.0;65472.0;65474.2;65465.6;65472.0
204.75;57208.0;59098.2;60403.8;60555.0;57037.0;46523.8;31195.2;35415.4;65467.6;65460.6;65461.4;58706.6;65462.4;65467.0;65456.6;65456.8
245.70000000000002;55353.4;57660.6;59248.8;59405.8;55244.6;42585.2;28174.2;29293.6;65476.0;65465.8;65467.4;56968.6;65469.4;65459.4;65465.6;65466.8
286.65000000000003;53692.8;56328.4;58203.6;58151.4;53578.4;39347.0;27937.4;27879.4;65457.0;65458.2;65459.6;55018.2;65461.6;65449.6;65456.8;65457.6
327.6;51659.6;54866.8;57047.0;56949.8;51506.8;36107.4;27162.0;27211.4;65462.8;65467.8;65467.6;53232.2;65465.4;65455.2;65462.8;65468.2
368.55;49733.4;53447.4;55930.2;55782.6;49717.4;34720.6;26506.6;26953.6;65463.8;65457.8;65463.4;52882.8;65464.0;65453.2;65459.6;65463.6
409.5;47905.8;52083.2;54797.6;54612.8;47960.2;33995.6;26030.8;26309.2;65464.8;65466.8;65472.0;52409.6;65458.4;65466.0;65464.8;65468.0
450.45000000000005;46304.4;50705.6;53814.4;53466.0;46371.2;33500.2;25789.6;25813.2;65466.2;65461.6;65457.8;52225.6;65454.2;65457.2;65460.0;65461.0
491.40000000000003;44286.8;49483.6;52568.4;52376.2;44415.6;33432.0;25285.2;25776.0;65460.4;65460.8;65462.4;51725.8;65453.6;65467.4;65463.0;65467.4
532.35;42598.6;47893.4;51610.4;51099.2;42652.6;32269.2;24681.0;24881.6;65462.0;65462.6;65467.8;51711.6;65457.4;65461.8;65463.0;65460.8
573.3000000000001;40875.8;46685.8;50492.4;50131.8;40896.6;31992.8;24329.6;24616.0;65458.6;65455.6;65463.4;51397.8;65455.8;65457.8;65459.4;65445.8
614.25;38847.8;45450.4;49373.2;49031.4;39412.2;31472.8;23825.4;24396.6;65458.2;65462.4;65464.2;51561.0;65459.4;65464.6;65450.0;65461.0
655.2;37232.2;44058.6;48392.8;47648.4;37679.8;30731.2;23332.0;23587.2;65460.0;65453.2;65457.2;51257.8;65462.2;65446.2;65453.6;65462.8
696.1500000000001;35681.0;42874.2;47369.8;46936.4;36069.0;30468.8;23293.6;23377.6;65460.6;65465.6;65460.6;50967.4;65460.2;65448.6;65463.0;65462.0
737.1;33816.4;41359.6;46234.0;45258.8;34428.8;29832.6;22481.2;22911.8;65454.6;65463.8;65458.0;50859.4;65450.8;65460.6;65452.8;65456.8
778.0500000000001;32004.0;39815.6;45111.8;44066.2;32758.8;28939.6;21863.6;22277.6;65467.8;65471.8;65474.4;50805.6;65462.6;65463.2;65462.4;65471.8
819.0;30397.0;38864.4;44251.4;43281.4;31579.0;28619.8;21703.2;21940.2;65458.8;65452.8;65457.6;50261.4;65460.8;65453.6;65457.6;65459.2
859.95;29155.8;37365.6;43334.0;42097.8;29520.0;27826.2;21355.0;21301.8;65462.0;65462.0;65461.2;50261.0;65459.4;65456.8;65461.0;65463.2
900.9000000000001;28376.4;36486.0;42288.0;41483.8;27953.0;27655.8;21053.4;21147.4;65465.0;65459.4;65459.4;50066.4;65452.4;65451.6;65454.0;65458.0
941.85;27563.8;34945.6;41226.0;39934.0;26923.4;26533.8;20597.8;20569.8;65456.6;65464.0;65464.4;50229.4;65462.8;65455.4;65460.8;65462.2
982.8000000000001;26915.4;33559.4;40072.4;39131.4;25984.8;26020.8;20011.0;20158.4;65468.0;65464.0;65471.8;50258.0;65460.6;65458.0;65461.0;65462.2
1023.7500000000001;26234.4;32375.2;39043.8;37649.4;25391.0;25569.0;19617.8;19875.4;65457.4;65460.4;65470.2;50165.6;65465.8;65464.2;65463.6;65462.4
