timestamp;time(s);SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
1681817894.3297398;0.0;27340;3791;62441;63912;34642;17514;55934;3513;65507;65510;65508;65509;65508;65509;65510;65510
1681817897.4723349;3.142595052719116;40066;3791;62441;63912;34642;17514;55934;3513;65507;65510;65508;65509;65508;65509;65507;65507
1681817909.5442228;15.21448302268982;39071;11920;63245;64111;42951;6960;59696;9874;65506;65506;65508;65504;65505;65505;65508;65505
1681817921.618402;27.28866219520569;38664;11560;63177;63867;42798;6886;59575;9731;65506;65507;65507;65506;65507;65506;65508;65503
1681817933.6951966;39.3654568195343;38487;11448;63203;64062;42579;6903;59427;9493;65504;65506;65509;65508;65503;65498;65507;65506
1681817945.757881;51.42814111709595;38383;11353;63099;63848;42360;6898;59350;9399;65504;65506;65505;65507;65506;65506;65507;65508
1681817957.825637;63.49589729309082;38217;11238;62926;63749;42183;6867;59357;9277;65510;65508;65508;65511;65508;65508;65507;65506
1681817969.8958285;75.56608867645264;38138;11194;62564;63479;42111;6769;59444;9277;65504;65503;65509;65506;65506;65509;65506;65505
1681817982.0755377;87.74579787254333;38050;11119;62481;63729;41883;7050;59516;9278;65507;65510;65507;65507;65505;65505;65508;65507
1681817994.1476984;99.81795859336853;37999;11067;62615;63495;41733;6873;59577;9263;65507;65508;65508;65511;65505;65506;65509;65507
1681818006.2215416;111.89180183410645;37742;10993;62456;62693;41643;6814;59512;9176;65508;65505;65508;65507;65505;65506;65507;65507
1681818018.2982223;123.96848249435425;37746;10999;62477;62565;41446;6968;59454;9088;65506;65505;65509;65507;65505;65506;65506;65504
1681818030.3620596;136.03231978416443;37708;10938;62406;63317;41310;6879;59423;8959;65504;65503;65506;65506;65504;65504;65506;65507
1681818042.5298867;148.20014691352844;37633;10913;62527;62544;41319;6942;59369;8970;65503;65507;65508;65504;65507;65509;65507;65506
1681818054.6109495;160.28120970726013;37853;10914;62361;63177;41244;6738;59342;8859;65506;65507;65506;65507;65506;65507;65506;65504
1681818066.6825767;172.3528368473053;37626;10887;62368;62016;41167;6891;59294;8892;65507;65508;65508;65504;65503;65504;65504;65504
1681818078.7501552;184.42041540145874;37542;10877;62304;62828;41252;6946;59274;8896;65506;65506;65505;65508;65504;65505;65504;65507
1681818090.8230386;196.4932987689972;37602;10874;62325;63361;41104;6825;59276;8888;65505;65508;65507;65505;65507;65505;65510;65509
1681818102.8943756;208.5646357536316;37507;10891;62046;61663;40945;6732;59273;8876;65506;65507;65506;65507;65505;65503;65507;65507
1681818114.9661062;220.6363663673401;37426;10869;61993;60464;40912;6739;59238;8906;65503;65504;65508;65507;65508;65505;65508;65504
1681818127.0390608;232.7093210220337;37431;10853;62156;62681;40947;6959;59201;8774;65506;65504;65507;65509;65505;65506;65505;65506
1681818139.109044;244.77930426597595;37339;10822;61858;61548;40869;6863;59177;8813;65506;65508;65505;65508;65506;65503;65509;65505
1681818151.1805575;256.8508176803589;37371;10841;61877;61927;40800;6906;59151;8705;65507;65507;65507;65506;65506;65508;65509;65507
1681818163.2521396;268.9223997592926;37372;10817;61756;62118;40782;7165;59130;8767;65507;65506;65507;65506;65506;65506;65511;65508
1681818175.321051;280.9913110733032;37326;10819;61878;60960;40779;6702;59112;8734;65505;65505;65507;65504;65505;65507;65511;65507
1681818187.3907957;293.0610558986664;37320;10815;61955;60988;40723;6833;59082;8719;65507;65508;65505;65504;65503;65506;65509;65506
1681818199.4624398;305.13269996643066;37338;10829;62277;60901;40707;6802;59074;8759;65505;65504;65509;65508;65505;65505;65507;65505
1681818211.534282;317.2045421600342;37319;10823;62101;62213;40705;6699;59069;8742;65506;65507;65507;65508;65512;65505;65507;65508
1681818223.607713;329.2779731750488;37611;10818;62015;62099;40753;6828;59041;8771;65508;65506;65508;65510;65506;65504;65505;65506
1681818235.6699302;341.340190410614;37497;10791;61892;61548;40687;6794;59085;8764;65504;65507;65509;65507;65505;65505;65506;65504
1681818247.7418532;353.41211342811584;37439;10799;62012;60334;40677;6771;59057;8785;65502;65505;65507;65506;65507;65504;65507;65505
1681818259.806449;365.47670912742615;37436;10852;62108;60635;40656;6805;59034;8711;65508;65507;65507;65505;65508;65507;65511;65509
1681818271.874712;377.5449721813202;37243;10817;61824;61253;40576;6814;59033;8753;65506;65504;65509;65507;65505;65501;65507;65507
1681818283.9471369;389.61739706993103;37289;10842;62158;62394;40618;6835;59032;8687;65504;65508;65506;65505;65503;65505;65507;65506
1681818296.0223818;401.6926419734955;37244;10832;61840;62555;40577;6742;59046;8729;65500;65502;65507;65506;65508;65508;65507;65506
1681818308.0946043;413.76486444473267;37352;10898;61742;61755;40485;6731;59030;8760;65508;65504;65506;65510;65505;65505;65510;65506
1681818320.1644685;425.83472871780396;37317;10883;61477;60588;40564;6747;58996;8666;65506;65506;65504;65505;65504;65507;65508;65509
1681818332.2389307;437.9091908931732;37256;10852;61888;59845;40456;6753;59041;8710;65508;65510;65511;65508;65503;65504;65507;65503
1681818344.310931;449.9811911582947;37225;10859;61817;62176;40566;6696;59054;8750;65504;65507;65508;65507;65506;65500;65509;65506
1681818356.3852856;462.05554580688477;37196;10874;61612;60451;40457;6678;59061;8725;65505;65504;65507;65506;65505;65507;65509;65508
1681818368.4544091;474.1246693134308;37185;10887;61981;61296;40405;6727;59021;8736;65504;65506;65509;65508;65506;65507;65510;65508
1681818380.5239587;486.19421887397766;37182;10852;61810;62164;40485;6681;59032;8828;65505;65506;65508;65506;65507;65506;65507;65506
1681818392.5954847;498.2657449245453;37145;10882;61985;60737;40326;6777;59002;8698;65503;65504;65504;65503;65504;65506;65507;65504
1681818404.6693695;510.33962965011597;37075;10892;61940;61680;40583;6702;59012;8639;65501;65502;65505;65506;65507;65506;65505;65503
1681818416.7460837;522.4163439273834;37098;10901;61818;61657;40612;6714;59013;8690;65505;65508;65509;65508;65508;65508;65508;65508
1681818428.818021;534.48828125;37031;10889;61768;61542;40571;6614;59018;8752;65507;65509;65509;65511;65508;65508;65509;65509
1681818440.8942344;546.5644946098328;37035;10897;61570;61080;40570;6712;58964;8683;65506;65507;65509;65510;65507;65509;65508;65507
1681818452.9671943;558.6374545097351;37004;10892;61496;60616;40454;6662;58943;8611;65505;65508;65513;65511;65509;65512;65506;65507
1681818465.0386746;570.7089347839355;37089;10925;61712;59075;40507;6651;58961;8686;65505;65506;65509;65510;65508;65507;65509;65507
1681818477.1143358;582.7845959663391;37043;10918;62251;59569;40496;6650;58938;8757;65508;65506;65506;65508;65507;65508;65508;65506
1681818489.2147195;594.884979724884;37089;10931;62300;59069;40498;6612;58930;8654;65509;65510;65510;65511;65506;65508;65509;65507
1681818501.2895913;606.9598515033722;37037;10948;62217;60125;40497;6565;58954;8451;65503;65507;65509;65506;65509;65508;65508;65508
1681818513.3636642;619.0339243412018;37095;10960;61725;58185;40409;6639;58917;8488;65507;65507;65509;65508;65507;65506;65509;65507
1681818525.4357243;631.1059844493866;37137;11022;61884;61173;40431;6707;58919;8444;65507;65509;65505;65508;65505;65506;65510;65507
1681818537.5062625;643.176522731781;36952;10919;61793;60266;40402;6673;58918;8601;65509;65504;65507;65507;65505;65508;65505;65505
1681818549.5797217;655.249981880188;36917;10914;62148;59024;40510;6635;58877;8681;65506;65506;65507;65503;65509;65506;65507;65508
1681818561.650156;667.3204162120819;36974;10938;62168;61475;40462;6588;58875;8684;65504;65506;65507;65507;65505;65505;65506;65506
1681818573.7218513;679.3921115398407;37053;10955;62003;62203;40471;6620;58897;8506;65507;65507;65508;65507;65506;65505;65507;65509
1681818585.7958972;691.4661574363708;36983;10923;61909;60671;40467;6613;58885;8579;65503;65508;65508;65508;65508;65506;65505;65508
1681818597.8697534;703.540013551712;37000;10910;61983;61319;40486;6627;58883;8494;65506;65508;65507;65506;65509;65509;65509;65509
1681818609.9457486;715.6160087585449;37012;10915;61939;62363;40469;6796;58866;8474;65506;65507;65509;65510;65507;65504;65509;65506
1681818622.0142171;727.6844773292542;36910;10929;62127;60836;40426;6561;58858;8666;65508;65510;65509;65508;65510;65508;65507;65505
1681818634.088078;739.7583382129669;37013;10985;62077;60453;40390;6646;58841;8564;65508;65506;65507;65509;65508;65508;65505;65508
1681818646.1634095;751.8336696624756;36915;10948;61862;60029;40411;6600;58866;8387;65510;65512;65509;65506;65509;65508;65509;65510
1681818658.2349775;763.9052376747131;36941;10928;62243;61340;40380;6590;58864;8476;65507;65507;65509;65511;65509;65508;65511;65508
1681818670.3035371;775.9737973213196;36941;10959;61727;61737;40365;6758;58844;8408;65508;65506;65510;65510;65507;65509;65510;65510
1681818682.3835952;788.0538554191589;36959;11018;61457;61575;40397;6619;58816;8628;65508;65506;65508;65509;65508;65508;65510;65507
1681818694.4597266;800.1299867630005;36959;10944;61702;61130;40288;6644;58801;8527;65506;65508;65509;65508;65507;65505;65509;65508
1681818706.5310998;812.2013599872589;36963;10957;61562;60954;40354;6617;58777;8535;65507;65509;65508;65505;65509;65508;65511;65511
1681818718.6026945;824.2729547023773;36996;10952;61770;61181;40380;6477;58774;8650;65507;65508;65508;65508;65508;65507;65511;65510
1681818730.674374;836.3446342945099;36917;11041;61761;59521;40395;6493;58759;8753;65510;65506;65509;65508;65509;65507;65508;65506
1681818742.7464323;848.4166924953461;36943;10967;61763;59557;40374;6628;58753;8446;65507;65507;65511;65508;65509;65507;65507;65505
1681818754.8183296;860.4885897636414;36947;10964;61533;59603;40348;6626;58778;8444;65508;65505;65508;65507;65508;65507;65510;65507
1681818766.889908;872.5601682662964;36901;10959;61896;60298;40338;6548;58735;8520;65508;65509;65511;65511;65507;65506;65511;65511
1681818778.965726;884.6359860897064;36887;11036;62092;59940;40242;6757;58748;8486;65508;65507;65510;65508;65510;65507;65509;65508
1681818791.0400302;896.7102904319763;36893;10979;62141;60764;40248;6653;58763;8540;65508;65508;65508;65510;65508;65507;65508;65506
1681818803.109932;908.7801921367645;36835;10957;61800;57806;40269;6620;58806;8674;65508;65509;65509;65510;65508;65509;65509;65508
1681818815.1815915;920.8518517017365;36863;10981;62194;60970;40289;6480;58741;8375;65508;65510;65510;65511;65509;65509;65508;65509
1681818827.2537713;932.924031496048;36866;10974;61994;58458;40262;6641;58737;8527;65506;65506;65509;65509;65507;65509;65508;65508
1681818839.3215795;944.9918396472931;36934;11004;62171;58444;40225;6504;58758;8598;65508;65505;65509;65508;65507;65509;65505;65502
