led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2101.4;2103.4;2089.2;2103.4;2096.4;2102.8;2095.2;2103.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
81.9;2101.6;2103.0;2088.2;2102.4;2096.2;2102.2;2095.4;2103.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
163.8;2101.4;2103.8;2089.6;2103.4;2095.6;2103.6;2096.2;2104.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
245.70000000000002;2102.2;2104.0;2090.8;2103.8;2098.0;2103.8;2097.0;2105.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
327.6;2101.6;2103.8;2090.2;2104.2;2096.8;2103.2;2097.0;2105.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2102.0;2104.8;2090.8;2103.4;2098.2;2104.0;2097.8;2106.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
491.40000000000003;2101.8;2105.4;2090.6;2103.8;2098.2;2104.4;2097.2;2105.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
573.3000000000001;2101.8;2106.2;2091.4;2104.0;2099.4;2104.6;2099.0;2105.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
655.2;2102.2;2104.4;2091.8;2104.8;2098.6;2105.0;2098.0;2106.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
737.1;2101.8;2105.4;2091.6;2104.2;2098.8;2104.8;2097.6;2105.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2103.0;2105.6;2092.2;2105.6;2099.4;2105.6;2098.0;2106.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
900.9000000000001;2102.6;2106.4;2093.0;2105.0;2099.8;2105.8;2099.0;2106.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
982.8000000000001;2103.0;2104.6;2092.0;2104.8;2098.8;2105.0;2098.4;2105.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1064.7;2103.8;2104.8;2092.0;2105.4;2098.8;2105.8;2098.6;2106.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1146.6000000000001;2102.6;2105.8;2092.8;2104.4;2099.6;2106.6;2098.6;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2103.0;2105.0;2093.2;2105.0;2099.8;2105.2;2098.6;2106.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1310.4;2102.0;2105.8;2093.2;2106.0;2099.0;2106.6;2099.4;2106.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1392.3000000000002;2102.8;2106.2;2093.4;2105.8;2100.4;2106.8;2099.8;2107.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1474.2;2103.6;2105.8;2092.8;2106.0;2099.6;2106.4;2100.2;2107.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1556.1000000000001;2102.4;2105.8;2093.8;2105.8;2099.4;2105.6;2099.0;2107.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2102.6;2106.4;2092.8;2106.0;2099.8;2105.8;2099.8;2108.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1719.9;2103.2;2106.0;2092.8;2105.2;2099.2;2106.4;2100.0;2107.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1801.8000000000002;2102.8;2106.6;2093.6;2106.6;2099.4;2105.8;2100.0;2107.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1883.7;2102.6;2105.2;2093.4;2105.4;2099.6;2107.0;2098.4;2107.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1965.6000000000001;2102.2;2106.2;2093.8;2105.8;2099.6;2106.8;2099.2;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5000000000002;2102.0;2105.6;2093.0;2106.0;2098.6;2105.2;2098.8;2107.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2129.4;2102.4;2106.0;2093.4;2105.0;2099.2;2106.8;2099.8;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2211.3;2102.2;2106.0;2092.4;2105.8;2099.2;2106.0;2099.4;2107.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2293.2000000000003;2102.0;2105.8;2094.4;2105.0;2097.8;2106.0;2098.6;2106.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2375.1000000000004;2101.6;2106.4;2093.0;2104.8;2098.4;2106.6;2099.0;2107.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2102.0;2105.2;2093.4;2105.4;2098.0;2105.6;2100.0;2106.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2538.9;2101.4;2105.2;2093.2;2105.8;2098.6;2105.6;2099.2;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
