led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2154.6;2157.8;2149.8;2158.8;2156.8;2160.4;2152.8;2150.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2154.8;2156.4;2150.0;2158.6;2156.6;2160.4;2152.2;2149.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2153.8;2156.6;2150.2;2158.4;2156.4;2160.0;2152.6;2150.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2153.2;2155.6;2149.6;2157.8;2156.6;2159.8;2153.4;2150.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2154.0;2156.8;2150.2;2158.4;2157.2;2161.2;2153.2;2150.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5;2154.0;2156.8;2149.0;2158.2;2155.6;2160.2;2152.6;2150.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2153.6;2156.2;2148.8;2157.4;2156.0;2159.6;2152.6;2149.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.5;2154.0;2156.6;2149.8;2157.0;2156.6;2160.4;2152.0;2149.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2153.8;2157.2;2148.8;2158.6;2156.0;2160.0;2151.2;2149.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3685.5;2153.8;2156.2;2148.8;2157.0;2155.8;2159.2;2151.2;2149.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2153.2;2156.6;2148.4;2158.0;2155.2;2159.0;2151.0;2148.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
