led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65520.0;65520.0;65520.0;65518.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;27369.6;43772.2;30238.2;31928.4;26047.8;35808.8;27914.4;34368.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;22848.0;25297.2;25365.8;23220.8;21533.2;24130.8;23328.6;24285.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;18182.0;20629.6;20574.2;18833.8;17217.4;19564.0;18808.0;19848.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;14207.0;16692.4;16212.8;15381.4;13525.4;15903.6;14776.8;16164.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;10685.2;12404.0;12484.4;11199.6;10259.8;11691.4;11451.2;11752.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;7597.0;9290.8;8894.6;8284.0;7196.0;8662.2;8186.0;8645.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;5045.8;6564.0;6110.4;5888.2;4901.8;6087.0;5695.8;6160.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;3476.8;4618.0;4203.2;4125.2;3394.6;4245.2;4047.8;4228.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;2362.4;3451.0;2932.0;3111.2;2381.8;3200.8;2941.4;3168.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;2004.6;2997.8;2533.6;2716.8;2039.6;2792.6;2587.6;2767.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
