led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
410.0;46359.8;50086.6;27941.6;58194.0;39616.8;28833.8;25877.6;25942.8;65488.2;65487.8;65495.6;62602.8;65490.4;65499.6;65498.8;65494.6
819.0;28193.8;34793.4;23260.0;50109.6;25238.4;23903.2;21561.8;21393.8;65502.6;65501.2;65503.2;62563.8;65496.4;65492.6;65497.4;65500.0
1228.0;23120.8;23155.8;18564.0;42046.0;20771.4;19686.0;17334.8;17264.8;65496.4;65500.0;65509.0;60666.8;65489.0;65501.0;65501.2;65505.0
1638.0;18361.8;18488.8;14598.8;34552.2;16277.2;15340.0;13587.0;13470.0;65495.0;65495.6;65494.6;60311.2;65501.6;65496.2;65495.0;65485.6
2048.0;14074.8;14288.8;11081.2;27131.0;12394.2;11975.8;10164.6;10262.6;65498.4;65494.6;65493.0;56251.4;65484.6;65493.2;65485.0;65496.8
2457.0;10235.8;10453.4;7878.6;20218.4;9168.2;8785.2;7357.2;7393.2;65494.2;65490.8;65493.4;55891.2;65495.6;65503.2;65494.0;65498.2
2866.0;7086.6;7329.8;5483.4;13788.8;6147.0;5955.4;5111.2;4916.4;65499.0;65505.0;65503.0;55523.8;65492.8;65492.0;65504.6;65501.6
3276.0;4638.8;4954.8;3651.4;8924.6;4243.4;3895.6;3311.2;3346.8;65499.4;65494.2;65501.0;58458.4;65500.4;65502.0;65496.6;65505.8
3686.0;3184.0;3448.8;2555.4;5567.2;2886.4;2719.6;2398.0;2376.8;65495.2;65507.8;65502.2;56676.4;65495.0;65504.2;65502.2;65511.8
4095.0;2641.2;2907.8;2153.4;3935.6;2481.4;2294.6;2044.6;2029.6;65498.2;65508.0;65491.6;55598.0;65502.6;65498.0;65488.4;65503.2
