led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2007.4;1931.0;1994.2;2008.6;2091.8;1998.0;2002.0;1912.4;4077.0;4076.4;4076.8;4076.6;4076.0;4076.8;4076.6;4075.8
82.0;2005.2;1933.2;1995.4;2008.2;2079.8;2000.2;2003.4;1913.8;4076.4;4077.0;4076.6;4076.6;4076.4;4077.6;4077.2;4077.4
164.0;2004.8;1933.0;1995.8;2006.6;2068.8;2001.0;2006.0;1915.4;4076.4;4076.4;4076.0;4077.0;4075.4;4076.6;4077.2;4077.4
246.0;2007.4;1935.2;1998.0;2005.4;2061.2;2004.0;2008.0;1917.0;4077.2;4077.0;4076.2;4076.0;4076.2;4077.6;4076.8;4077.2
328.0;2008.0;1936.8;1998.4;2005.2;2049.8;2005.8;2006.0;1918.4;4075.8;4077.0;4076.0;4076.0;4076.2;4076.2;4076.0;4076.0
410.0;2008.0;1938.2;2002.0;2005.8;2040.8;2008.2;2003.8;1919.8;4076.4;4077.4;4076.8;4075.8;4076.2;4078.2;4077.0;4076.0
491.0;2006.0;1939.6;2002.8;2007.6;2033.8;2008.4;2005.2;1922.2;4077.2;4077.0;4076.4;4077.0;4076.8;4077.0;4076.8;4076.0
573.0;2005.0;1942.0;2004.8;2008.6;2024.8;2007.2;2006.2;1923.4;4076.8;4076.8;4075.6;4077.4;4077.2;4077.8;4076.8;4076.0
655.0;2005.8;1942.6;2007.4;2008.2;2017.6;2006.8;2007.4;1925.0;4076.8;4077.6;4076.0;4076.8;4076.0;4076.8;4075.8;4077.4
737.0;2007.8;1944.4;2008.2;2006.0;2009.6;2007.4;2005.6;1926.8;4076.6;4077.0;4077.4;4076.8;4076.6;4076.4;4076.6;4077.0
819.0;2008.8;1945.8;2009.4;2005.8;2005.4;2007.6;2006.4;1928.4;4076.8;4077.0;4077.2;4076.2;4076.8;4077.0;4076.2;4076.8
901.0;2008.0;1946.6;2007.6;2007.4;2008.4;2008.2;2007.4;1929.0;4077.0;4077.6;4076.8;4078.0;4077.0;4077.2;4076.4;4077.4
983.0;2006.6;1947.8;2006.0;2008.4;2009.0;2006.8;2007.4;1930.8;4077.0;4077.0;4077.2;4076.8;4077.0;4077.8;4077.2;4077.6
1065.0;2007.4;1949.6;2005.2;2008.0;2006.0;2006.6;2005.6;1932.0;4077.0;4076.8;4076.0;4076.6;4076.6;4077.4;4076.4;4076.4
1147.0;2009.0;1950.6;2006.0;2007.8;2003.8;2006.8;2006.6;1933.6;4077.2;4077.2;4076.4;4077.8;4077.0;4077.2;4076.8;4077.2
1228.0;2006.8;1951.4;2007.6;2006.8;2008.8;2007.0;2007.2;1933.2;4076.4;4077.2;4076.8;4077.6;4077.0;4076.8;4076.4;4077.0
