led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2109.0;2112.6;2101.6;2111.6;2106.2;2113.0;2106.4;2107.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2108.4;2110.8;2100.8;2111.4;2104.8;2113.2;2106.8;2107.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2109.4;2111.2;2101.6;2112.6;2106.6;2112.6;2106.0;2106.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2108.4;2113.0;2101.2;2112.0;2106.2;2112.6;2106.4;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2108.4;2112.0;2100.6;2110.8;2105.2;2112.8;2105.8;2107.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5;2108.8;2111.0;2100.2;2111.0;2105.2;2113.0;2104.8;2106.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2107.2;2110.2;2099.8;2111.6;2105.2;2112.0;2105.6;2106.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.5;2108.4;2111.8;2100.8;2111.0;2105.4;2112.8;2105.8;2107.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2107.8;2110.8;2100.0;2110.2;2105.0;2111.0;2105.6;2106.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3685.5;2107.8;2110.8;2099.4;2110.6;2104.2;2111.8;2105.2;2106.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2106.8;2111.0;2099.4;2110.0;2104.6;2112.2;2105.0;2106.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
