1685709716.9486976,od_135b,65489,65492,65108,65401,65488,65478,65465,65505,65484,65468,65488,65484,65484,65489,65491,65505
1685709717.9816897,od_135b,65494,65483,65097,65411,65476,65486,65476,65488,65486,65496,65491,65488,65480,65499,65508,65488
1685709719.0145457,od_135b,65489,65497,65129,65438,65496,65499,65467,65491,65489,65475,65478,65510,65486,65500,65499,65491
1685709720.0461452,od_135b,65488,65472,65118,65432,65491,65483,65465,65489,65494,65496,65499,65497,65497,65497,65492,65492
1685709721.0778847,od_135b,65486,65491,65104,65408,65483,65468,65462,65476,65465,65460,65483,65468,65476,65481,65491,65481
1685709728.1484697,od_135b,65486,65481,61592,62326,65478,65489,62769,63801,65502,65497,65248,62276,65492,65476,64756,64516
1685709729.1800468,od_135b,65467,65492,61689,62372,65488,65483,62827,63801,65484,65491,65212,62302,65494,65480,64742,64520
1685709730.2116518,od_135b,65483,65497,61604,62340,65502,65467,62779,63772,65473,65504,65224,62296,65496,65489,64776,64515
1685709731.2449439,od_135b,65500,65472,61587,62350,65484,65467,62753,63760,65489,65499,65212,62339,65462,65473,64750,64502
1685709732.276886,od_135b,65470,65480,61616,62392,65480,65480,62790,63787,65476,65486,65219,62316,65484,65497,64728,64526
1685709739.3413715,od_135b,65486,65476,56524,57617,65483,65491,58558,60734,65494,65488,64326,57104,65484,65494,63488,62755
1685709740.3743567,od_135b,65500,65492,56244,57614,65486,65488,58414,60908,65481,65494,64286,57392,65505,65502,63489,62825
1685709741.4686694,od_135b,65491,65500,56564,57683,65476,65488,58620,60867,65470,65473,64227,57358,65505,65497,63502,62790
1685709742.5011065,od_135b,65476,65480,56291,57790,65486,65481,58496,60844,65478,65492,64264,57526,65470,65483,63476,62812
1685709743.5326927,od_135b,65496,65473,56544,57608,65494,65489,58617,60843,65488,65500,64284,57276,65497,65494,63497,62800
1685709750.7929072,od_135b,65481,65491,51238,53297,65486,65472,54171,58174,65483,65475,63275,52668,65478,65456,62190,61028
1685709751.8252437,od_135b,65496,65489,51400,52832,65465,65476,54334,57776,65483,65488,63252,52200,65488,65491,62190,60900
1685709752.9228616,od_135b,65483,65488,50904,52923,65478,65480,54108,57963,65480,65483,63140,52148,65484,65483,62147,60969
1685709753.9548213,od_135b,65472,65484,51048,52843,65488,65468,54088,57788,65489,65478,63222,52153,65478,65476,62145,60880
1685709754.986695,od_135b,65472,65478,51104,53280,65478,65492,54182,58086,65496,65489,63192,52579,65480,65480,62187,61038
1685709762.054794,od_135b,65484,65470,45881,48769,65486,65481,49726,55115,65496,65488,62032,47776,65497,65476,60816,59219
1685709763.0871885,od_135b,65457,65486,46046,48059,65473,65500,50128,54928,65502,65508,62176,46968,65481,65492,60867,58990
1685709764.2212856,od_135b,65480,65472,45678,48297,65497,65488,49833,55044,65488,65481,62070,47792,65481,65502,60859,59212
1685709765.253015,od_135b,65492,65468,46276,48147,65483,65481,50300,54790,65492,65491,62192,46883,65496,65500,60934,59020
1685709766.286081,od_135b,65481,65491,45953,47972,65473,65499,49920,54681,65472,65472,61992,47046,65470,65491,60848,59051
1685709773.365105,od_135b,65497,65492,41195,43512,65489,65470,45691,51835,65478,65494,61009,42318,65473,65481,59588,57102
1685709774.3971627,od_135b,65484,65468,41155,44347,65473,65465,45867,52516,65465,65467,60995,43371,65480,65481,59660,57435
1685709775.4286976,od_135b,65473,65481,40844,44364,65489,65496,45982,52425,65494,65480,60950,43390,65480,65489,59619,57528
1685709776.460279,od_135b,65484,65488,41636,43652,65500,65494,46368,52211,65476,65489,61091,42440,65489,65481,59723,57304
1685709777.4921389,od_135b,65504,65484,41316,43529,65488,65499,45995,51860,65489,65497,60980,42388,65492,65496,59656,57153
1685709784.749547,od_135b,65480,65504,36009,38932,65492,65473,41787,48868,65488,65488,59937,37132,65456,65462,58270,55214
1685709785.781217,od_135b,65486,65475,35803,38779,65478,65484,41632,49075,65478,65484,59726,36865,65491,65480,58238,55342
1685709786.8129518,od_135b,65457,65473,35641,39441,65502,65488,41206,49251,65486,65472,59760,38118,65496,65504,58156,55475
1685709787.845156,od_135b,65472,65492,36782,39337,65481,65478,42473,49059,65499,65497,59929,37430,65507,65484,58478,55478
1685709788.8804924,od_135b,65494,65499,36697,39062,65494,65491,42243,49046,65486,65489,60027,37755,65489,65500,58451,55422
1685709796.1371472,od_135b,65496,65488,30843,35604,65492,65504,37600,46510,65483,65481,58523,33876,65507,65505,56936,54035
1685709797.1691675,od_135b,65480,65494,31521,35524,65483,65491,37795,46662,65473,65492,58720,34024,65500,65484,57139,53963
1685709798.2017913,od_135b,65483,65496,31992,34800,65472,65476,38417,46003,65484,65484,58913,32886,65502,65484,57169,53523
1685709799.2332292,od_135b,65478,65476,31302,34467,65481,65464,37577,45921,65468,65481,58644,32260,65481,65492,56952,53339
1685709800.2650092,od_135b,65494,65494,30600,34652,65486,65504,37352,46291,65486,65489,58521,33171,65480,65488,56886,53616
1685709807.334815,od_135b,65478,65475,27484,31364,65488,65472,34072,43937,65444,65497,57660,30424,65496,65494,55961,52209
1685709808.3670402,od_135b,65491,65473,28411,30534,65491,65484,34475,43196,65444,65491,57840,29430,65489,65486,55980,51756
1685709809.398588,od_135b,65472,65484,27164,30067,65491,65492,33412,43593,65465,65472,57513,28974,65500,65489,55641,51596
1685709810.4315116,od_135b,65496,65489,27673,31457,65462,65478,33657,44030,65448,65494,57752,30572,65496,65465,55611,52264
1685709811.463411,od_135b,65481,65496,28283,30952,65489,65462,34323,43907,65433,65499,57716,30204,65491,65475,56001,51995
1685709818.540374,od_135b,65491,65480,26320,28043,65465,65473,29392,41235,65392,65476,56403,29856,65467,65483,54368,50531
1685709819.573409,od_135b,65478,65486,26321,26803,65496,65478,29742,39828,65380,65476,56182,28278,65489,65478,54308,49793
1685709820.604827,od_135b,65481,65465,27044,27000,65492,65483,29827,40526,65382,65492,56486,28476,65478,65483,54372,49588
1685709821.636554,od_135b,65462,65489,26217,27868,65505,65481,29628,41870,65419,65505,56260,29579,65484,65489,54273,50356
1685709822.7170277,od_135b,65476,65476,27608,27848,65476,65486,30086,41406,65379,65478,56651,29627,65488,65496,54627,50329
1685709829.7923796,od_135b,65481,65481,26088,27552,65457,65481,28312,38782,65299,65478,55488,29428,65476,65475,53179,48825
1685709830.8251758,od_135b,65494,65500,27281,26731,65505,65505,28923,38254,65299,65481,55667,28739,65497,65499,53472,48299
1685709831.8568707,od_135b,65484,65486,26913,26352,65480,65500,28736,37900,65294,65499,55483,28179,65489,65488,53326,47848
1685709832.8886602,od_135b,65475,65470,26136,26025,65492,65480,27937,37542,65299,65489,55217,27721,65488,65489,53030,47966
1685709833.9211574,od_135b,65483,65483,25932,26928,65497,65486,27377,37920,65296,65484,55355,28980,65481,65486,52915,48288
1685709841.1773078,od_135b,65489,65460,26793,26348,65476,65468,28308,35702,65270,65491,54441,28169,65468,65483,52212,46545
1685709842.2144945,od_135b,65499,65494,25392,26948,65470,65473,27379,36329,65284,65499,54108,28414,65478,65502,51771,47059
1685709843.2460864,od_135b,65473,65473,26680,25912,65484,65483,28219,35195,65276,65478,54396,27859,65478,65480,52222,46252
1685709844.2789412,od_135b,65497,65488,25715,25846,65484,65481,27339,34286,65289,65460,54262,27520,65486,65483,51694,45945
1685709845.3105803,od_135b,65492,65497,25273,25913,65481,65491,27017,35456,65316,65494,53929,27854,65492,65488,51668,46811
1685709852.5694132,od_135b,65470,65460,25180,25065,65468,65486,26798,32273,65249,65486,52814,26763,65483,65484,50419,44195
1685709853.6026852,od_135b,65481,65484,25172,25414,65486,65480,26424,31852,65259,65489,52760,27196,65484,65489,50382,44139
1685709854.634517,od_135b,65492,65489,24883,26379,65480,65488,26851,34208,65216,65488,52937,27860,65496,65481,50499,45265
1685709855.6661017,od_135b,65494,65488,26289,25502,65496,65486,27992,32948,65214,65486,53393,27451,65483,65492,50993,44540
