SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
1310.0;30089.0;1310.0;17141.0;1310.0;17971.8;1310.0;15326.6;1310.0;14581.4;1310.0;15144.0;1310.0;15032.4;1310.0;16438.2;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0;1310.0;65520.0
1351.0;30168.0;1351.0;16728.0;1351.0;17606.6;1351.0;15185.6;1351.0;14385.8;1351.0;14844.4;1351.0;14740.4;1351.0;16047.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0;1351.0;65520.0
1392.0;30215.2;1392.0;15893.0;1392.0;17253.0;1392.0;14803.2;1392.0;14010.0;1392.0;14454.6;1392.0;14352.6;1392.0;15713.2;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0;1392.0;65520.0
1433.0;30255.0;1433.0;15577.8;1433.0;16829.0;1433.0;14480.0;1433.0;13700.8;1433.0;14061.0;1433.0;13960.4;1433.0;15306.8;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0;1433.0;65520.0
1474.0;30296.4;1474.0;15178.2;1474.0;16400.0;1474.0;14095.0;1474.0;13339.2;1474.0;13761.8;1474.0;13665.6;1474.0;14920.2;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0;1474.0;65520.0
1515.0;30316.4;1515.0;14786.0;1515.0;15569.0;1515.0;13718.0;1515.0;12972.8;1515.0;13388.2;1515.0;13299.6;1515.0;14604.6;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0;1515.0;65520.0
1556.0;30331.8;1556.0;14465.6;1556.0;15242.6;1556.0;12962.0;1556.0;12672.0;1556.0;13013.4;1556.0;12933.8;1556.0;14209.4;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0;1556.0;65520.0
1597.0;30349.0;1597.0;14085.6;1597.0;14845.8;1597.0;12677.2;1597.0;12333.0;1597.0;12743.0;1597.0;12662.4;1597.0;13855.6;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0;1597.0;65520.0
1638.0;30359.8;1638.0;13713.2;1638.0;14439.8;1638.0;12333.2;1638.0;12011.0;1638.0;12410.0;1638.0;12328.4;1638.0;13589.2;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0;1638.0;65520.0
1679.0;30368.0;1679.0;13402.8;1679.0;14116.2;1679.0;11954.6;1679.0;11313.0;1679.0;12038.0;1679.0;11968.4;1679.0;13201.8;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0;1679.0;65520.0
1720.0;30384.8;1720.0;13011.2;1720.0;13709.6;1720.0;11658.6;1720.0;11029.8;1720.0;11311.0;1720.0;11674.0;1720.0;12801.8;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0;1720.0;65520.0
1761.0;30399.6;1761.0;12631.6;1761.0;13311.4;1761.0;11295.8;1761.0;10673.4;1761.0;11031.0;1761.0;11311.0;1761.0;12485.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0;1761.0;65520.0
1802.0;30392.4;1802.0;12335.6;1802.0;13002.6;1802.0;10948.2;1802.0;10352.4;1802.0;10693.0;1802.0;10969.0;1802.0;12107.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0;1802.0;65520.0
1843.0;30385.4;1843.0;11981.4;1843.0;12623.6;1843.0;10678.6;1843.0;10091.4;1843.0;10354.0;1843.0;10307.0;1843.0;11753.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0;1843.0;65520.0
1884.0;30383.0;1884.0;11620.6;1884.0;12246.8;1884.0;10335.8;1884.0;9764.6;1884.0;10091.6;1884.0;10046.2;1884.0;11058.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0;1884.0;65520.0
1925.0;30358.0;1925.0;11339.0;1925.0;11945.0;1925.0;9994.0;1925.0;9453.8;1925.0;9769.4;1925.0;9721.8;1925.0;10782.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0;1925.0;65520.0
1966.0;30339.0;1966.0;10990.0;1966.0;11573.4;1966.0;9734.2;1966.0;9213.4;1966.0;9452.0;1966.0;9411.4;1966.0;10449.8;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0;1966.0;65520.0
2007.0;30343.0;2007.0;10646.0;2007.0;11213.2;2007.0;9411.2;2007.0;8908.4;2007.0;9200.8;2007.0;9161.6;2007.0;10116.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0;2007.0;65520.0
2048.0;30343.0;2048.0;9976.0;2048.0;10918.0;2048.0;9093.8;2048.0;8602.0;2048.0;8888.2;2048.0;8853.0;2048.0;9845.6;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0;2048.0;65520.0
2088.0;30322.2;2088.0;9716.8;2088.0;10560.0;2088.0;8845.0;2088.0;8367.6;2088.0;8587.8;2088.0;8557.0;2088.0;9522.2;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0;2088.0;65520.0
2129.0;30308.2;2129.0;9400.8;2129.0;10229.0;2129.0;8548.0;2129.0;8080.0;2129.0;8358.6;2129.0;8322.2;2129.0;9206.2;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0;2129.0;65520.0
2170.0;30277.8;2170.0;9081.2;2170.0;9548.0;2170.0;8238.0;2170.0;7791.6;2170.0;8063.4;2170.0;8033.6;2170.0;8958.2;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0;2170.0;65520.0
2211.0;30245.2;2211.0;8831.0;2211.0;9287.2;2211.0;7654.0;2211.0;7566.0;2211.0;7775.8;2211.0;7752.0;2211.0;8658.6;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0;2211.0;65520.0
2252.0;30221.0;2252.0;8527.6;2252.0;8967.6;2252.0;7426.8;2252.0;7291.0;2252.0;7547.0;2252.0;7524.6;2252.0;8359.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0;2252.0;65520.0
2293.0;30200.2;2293.0;8235.8;2293.0;8644.8;2293.0;7142.0;2293.0;7032.0;2293.0;7268.0;2293.0;7256.4;2293.0;8116.8;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0;2293.0;65520.0
2334.0;30178.8;2334.0;8003.0;2334.0;8395.2;2334.0;6867.4;2334.0;6502.0;2334.0;6987.0;2334.0;6985.2;2334.0;7824.2;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0;2334.0;65520.0
2375.0;30173.8;2375.0;7705.6;2375.0;8086.6;2375.0;6648.6;2375.0;6304.4;2375.0;6464.0;2375.0;6774.0;2375.0;7546.6;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0;2375.0;65520.0
2416.0;30171.0;2416.0;7412.2;2416.0;7780.6;2416.0;6387.8;2416.0;6051.8;2416.0;6267.2;2416.0;6523.0;2416.0;7329.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0;2416.0;65520.0
2457.0;30134.0;2457.0;7189.4;2457.0;7539.8;2457.0;6129.8;2457.0;5803.4;2457.0;6014.8;2457.0;6269.0;2457.0;7052.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0;2457.0;65520.0
2498.0;30092.4;2498.0;6919.4;2498.0;7243.4;2498.0;5922.6;2498.0;5613.6;2498.0;5765.6;2498.0;5776.0;2498.0;6776.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0;2498.0;65520.0
2539.0;30070.0;2539.0;6645.6;2539.0;6957.4;2539.0;5671.0;2539.0;5383.2;2539.0;5571.4;2539.0;5582.4;2539.0;6258.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0;2539.0;65520.0
2580.0;30025.0;2580.0;6440.0;2580.0;6739.4;2580.0;5426.4;2580.0;5154.6;2580.0;5332.8;2580.0;5341.2;2580.0;6059.6;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0;2580.0;65520.0
2621.0;29985.0;2621.0;6174.0;2621.0;6470.4;2621.0;5232.0;2621.0;4973.0;2621.0;5099.4;2621.0;5113.0;2621.0;5814.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0;2621.0;65520.0
2662.0;29972.0;2662.0;5925.0;2662.0;6198.4;2662.0;4997.4;2662.0;4753.6;2662.0;4916.6;2662.0;4939.6;2662.0;5569.8;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0;2662.0;65520.0
2703.0;29953.6;2703.0;5436.0;2703.0;5984.0;2703.0;4781.0;2703.0;4541.0;2703.0;4695.8;2703.0;4720.2;2703.0;5377.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0;2703.0;65520.0
2744.0;29914.6;2744.0;5252.0;2744.0;5723.0;2744.0;4597.0;2744.0;4371.0;2744.0;4484.8;2744.0;4510.4;2744.0;5146.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0;2744.0;65520.0
2785.0;29878.0;2785.0;5032.4;2785.0;5487.0;2785.0;4384.0;2785.0;4167.0;2785.0;4318.0;2785.0;4343.6;2785.0;4919.2;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0;2785.0;65520.0
2826.0;29835.6;2826.0;4813.0;2826.0;4995.0;2826.0;4160.0;2826.0;3969.2;2826.0;4110.0;2826.0;4136.4;2826.0;4746.8;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0;2826.0;65520.0
2866.0;29783.2;2866.0;4644.8;2866.0;4828.6;2866.0;3779.0;2866.0;3818.0;2866.0;3913.6;2866.0;3947.2;2866.0;4545.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0;2866.0;65520.0
2907.0;29746.0;2907.0;4440.8;2907.0;4607.0;2907.0;3618.2;2907.0;3628.0;2907.0;3768.0;2907.0;3799.8;2907.0;4342.6;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0;2907.0;65520.0
2948.0;29712.4;2948.0;4242.4;2948.0;4387.6;2948.0;3434.0;2948.0;3457.0;2948.0;3577.0;2948.0;3612.4;2948.0;4180.4;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0;2948.0;65520.0
2989.0;29666.4;2989.0;4085.2;2989.0;4217.4;2989.0;3257.2;2989.0;3113.0;2989.0;3396.0;2989.0;3440.0;2989.0;3988.6;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0;2989.0;65520.0
3030.0;29644.4;3030.0;3893.8;3030.0;4017.2;3030.0;3117.6;3030.0;2985.0;3030.0;3054.0;3030.0;3304.0;3030.0;3803.6;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0;3030.0;65520.0
3071.0;29632.0;3071.0;3715.2;3071.0;3826.0;3071.0;2951.4;3071.0;2833.0;3071.0;2923.6;3071.0;3135.0;3071.0;3662.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0;3071.0;65520.0
3112.0;29581.6;3112.0;3577.6;3112.0;3677.2;3112.0;2792.2;3112.0;2682.2;3112.0;2769.4;3112.0;2978.0;3112.0;3490.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0;3112.0;65520.0
3153.0;29533.2;3153.0;3407.6;3153.0;3498.8;3153.0;2666.6;3153.0;2566.8;3153.0;2619.8;3153.0;2684.0;3153.0;3322.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0;3153.0;65520.0
3194.0;29506.0;3194.0;3247.4;3194.0;3327.4;3194.0;2517.0;3194.0;2427.2;3194.0;2503.0;3194.0;2564.8;3194.0;3008.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0;3194.0;65520.0
3235.0;29457.0;3235.0;3125.0;3235.0;3194.0;3235.0;2376.2;3235.0;2289.8;3235.0;2362.8;3235.0;2427.0;3235.0;2895.2;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0;3235.0;65520.0
3276.0;29414.0;3276.0;2970.0;3276.0;3035.8;3276.0;2266.0;3276.0;2187.0;3276.0;2233.0;3276.0;2298.4;3276.0;2759.8;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0;3276.0;65520.0
3317.0;29397.0;3317.0;2835.0;3317.0;2886.6;3317.0;2141.6;3317.0;2068.2;3317.0;2133.8;3317.0;2202.8;3317.0;2627.4;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0;3317.0;65520.0
3358.0;29377.8;3358.0;2577.0;3358.0;2773.0;3358.0;2020.8;3358.0;1952.4;3358.0;2013.6;3358.0;2081.6;3358.0;2524.2;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0;3358.0;65520.0
3399.0;29344.2;3399.0;2484.2;3399.0;2643.0;3399.0;1928.0;3399.0;1863.2;3399.0;1901.6;3399.0;1970.8;3399.0;2408.2;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0;3399.0;65520.0
3440.0;29312.2;3440.0;2373.0;3440.0;2515.0;3440.0;1810.0;3440.0;1760.4;3440.0;1818.2;3440.0;1889.2;3440.0;2297.8;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0;3440.0;65520.0
3481.0;29275.4;3481.0;2267.0;3481.0;2284.0;3481.0;1712.0;3481.0;1663.4;3481.0;1718.6;3481.0;1788.8;3481.0;2210.6;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0
