led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65463.2;65468.2;65467.6;65463.0;65469.0;65460.0;65426.8;65057.6;65466.6;65467.8;65467.2;65468.0;65462.0;65461.0;65471.4;65465.6
40.95;64264.0;63767.0;63536.8;65238.2;64861.8;64394.6;62979.6;62291.2;65462.0;65467.0;65469.0;65466.6;65466.2;65469.4;65465.2;65464.0
81.9;63380.4;62636.8;61644.0;64734.2;61537.0;58532.0;57659.0;56370.0;65464.0;65465.4;65466.6;65464.0;65461.0;65469.0;65463.4;65463.0
122.85000000000001;59792.0;58090.0;57207.0;63918.4;59118.4;56848.4;54859.4;52223.6;65459.0;65462.0;65462.2;65467.4;65463.6;65464.8;65462.6;65462.8
163.8;57516.2;56959.6;55302.2;63344.0;56692.0;50125.0;48392.0;46119.0;65464.4;65466.8;65467.8;65458.6;65464.0;65465.0;65458.0;65457.6
204.75;55767.8;52472.0;50876.0;62472.0;54281.4;46001.6;46581.6;43133.4;65461.0;65466.0;65461.0;65458.0;65464.6;65467.0;65463.2;65462.4
245.70000000000002;53078.0;49706.0;47762.4;62173.8;52833.0;43528.0;39387.0;36215.0;65463.8;65468.4;65462.4;65462.2;65461.0;65462.2;65467.0;65464.0
286.65000000000003;52173.2;48059.4;45284.8;61111.4;49479.0;37856.0;35001.4;31415.2;65462.0;65463.6;65463.0;65465.0;65458.0;65461.4;65462.4;65459.0
327.6;48661.0;44233.0;41565.6;60193.0;48541.2;35504.8;31560.6;28541.6;65465.0;65466.0;65462.0;65460.4;65463.2;65461.8;65465.0;65469.0
368.55;47815.2;43200.8;39752.2;59579.4;44774.0;30088.0;27643.6;27078.4;65467.8;65465.4;65462.8;65448.0;65468.0;65463.0;65467.8;65467.6
409.5;44358.0;38931.0;35522.4;58661.2;43852.6;29361.6;27229.8;26696.8;65463.0;65459.0;65463.6;65425.8;65462.2;65461.6;65461.4;65459.0
450.45000000000005;42233.2;37910.4;33750.4;58048.4;40137.0;27635.0;26470.0;26114.8;65462.4;65464.4;65462.8;65414.6;65459.0;65460.0;65461.4;65462.6
491.40000000000003;40582.0;33780.0;29697.0;57129.0;37834.6;27162.2;26275.4;25841.4;65459.0;65464.0;65461.0;65396.0;65462.6;65462.8;65465.2;65466.4
532.35;38088.0;31201.2;29031.2;56819.6;36494.6;26781.4;25522.0;25208.0;65461.6;65464.6;65464.8;65396.8;65466.6;65470.0;65467.0;65464.0
573.3000000000001;36854.6;30014.6;27363.0;55595.0;33343.0;26201.0;25076.6;25018.2;65465.6;65463.8;65463.0;65382.0;65463.4;65462.4;65464.0;65464.0
614.25;33971.0;28393.0;26874.2;54824.6;32031.2;25925.4;24689.4;24289.0;65467.0;65462.0;65466.2;65373.2;65463.4;65456.8;65470.0;65469.0
655.2;32829.6;28057.4;26480.4;54068.0;29137.0;25260.0;24152.6;23837.0;65461.4;65462.0;65464.0;65361.0;65462.0;65462.8;65469.0;65465.4
696.1500000000001;30214.0;27329.0;25909.4;53293.0;28708.2;25091.8;23795.0;23470.6;65464.0;65462.0;65465.6;65356.2;65463.4;65462.0;65464.0;65467.0
737.1;29873.6;27145.0;25619.8;52685.8;27410.0;24343.0;23234.0;22932.4;65466.4;65462.6;65464.8;65353.0;65459.0;65460.0;65461.4;65461.8
778.0500000000001;28796.8;26348.0;24942.0;51751.0;26886.0;23864.0;22971.4;22650.6;65458.0;65463.0;65463.0;65334.6;65462.8;65460.0;65465.8;65462.6
819.0;28146.2;25859.6;24658.2;51309.6;26487.6;23484.6;22333.0;22022.0;65465.8;65464.0;65465.8;65322.6;65461.0;65462.0;65464.0;65465.2
859.95;27753.4;25479.8;24006.0;50257.0;25913.0;22947.8;22155.6;21762.2;65456.0;65459.0;65467.0;65314.0;65462.0;65460.0;65464.4;65463.2
900.9000000000001;27169.2;24891.0;23820.6;49815.4;25523.4;22581.4;21448.0;21138.0;65460.4;65461.2;65461.8;65304.2;65463.4;65461.0;65466.0;65464.0
941.85;26836.6;24518.2;23067.0;48758.0;24932.0;22039.6;21257.4;20973.0;65461.2;65459.0;65462.0;65284.0;65459.4;65461.0;65460.4;65461.6
982.8000000000001;26138.0;23942.6;22586.8;48472.2;24630.8;21658.0;20560.0;20265.0;65465.8;65462.2;65461.8;65282.4;65464.2;65457.8;65462.0;65457.0
1023.7500000000001;25837.6;23664.6;22212.4;47268.0;23944.0;21133.0;20119.2;19848.8;65461.8;65459.0;65463.0;65289.0;65458.8;65460.0;65462.2;65463.6
1064.7;25154.0;22987.0;21659.0;46545.4;23668.2;20858.4;19777.6;19416.0;65462.4;65463.2;65461.4;65281.2;65463.2;65463.2;65472.0;65467.0
1105.65;24874.0;22710.4;21303.8;45798.0;22982.0;20224.0;19268.2;18985.8;65463.2;65462.4;65459.0;65274.0;65459.0;65451.6;65462.0;65462.0
1146.6000000000001;24182.0;22053.0;20758.8;45074.8;22799.2;19969.0;18909.8;18652.2;65461.0;65463.0;65465.4;65270.6;65460.4;65456.8;65455.6;65452.0
