led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;27674.2;43822.6;30487.6;32278.2;26275.4;35899.6;28003.2;34443.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;22825.8;25457.0;25232.2;23494.2;21437.0;24321.6;23131.2;24556.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;18317.0;20588.2;20595.4;19066.4;17330.4;19659.4;18841.4;19949.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;14255.8;16361.2;16266.0;14851.4;13423.2;15439.0;14807.8;15559.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;10764.2;12564.4;12330.4;11307.4;10120.2;11657.4;11464.6;11867.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;7589.2;9182.0;8952.0;8247.8;7245.2;8562.6;8157.0;8671.6;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;5263.8;6730.2;6327.8;6011.0;5129.6;6249.2;5964.8;6241.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;3487.6;4632.6;4251.8;4128.6;3445.2;4291.0;4099.4;4260.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;2372.6;3438.4;2943.0;3122.8;2393.6;3196.2;2956.2;3189.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;2014.2;3012.8;2550.4;2743.4;2046.6;2809.0;2601.8;2775.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
