led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2154.2;2157.2;2146.4;2158.0;2151.4;2159.2;2148.2;2153.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
81.9;2155.2;2158.8;2146.4;2157.0;2151.4;2159.2;2149.2;2152.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
163.8;2155.6;2158.4;2146.8;2157.6;2151.2;2159.2;2149.0;2152.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
245.70000000000002;2156.0;2158.6;2146.8;2156.8;2151.4;2159.6;2149.4;2153.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
327.6;2156.0;2158.2;2147.4;2156.8;2152.2;2159.6;2149.8;2152.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2156.0;2159.0;2147.0;2158.6;2150.8;2158.8;2150.4;2153.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
491.40000000000003;2156.6;2159.0;2148.0;2158.2;2152.4;2160.4;2150.0;2153.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
573.3000000000001;2156.4;2159.0;2147.2;2157.6;2152.4;2160.6;2150.6;2153.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
655.2;2157.2;2159.2;2146.8;2159.2;2151.2;2160.2;2150.8;2153.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
737.1;2156.8;2158.8;2148.0;2158.4;2152.2;2159.0;2150.4;2153.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2157.4;2159.2;2147.8;2158.0;2151.8;2159.4;2150.6;2154.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
900.9000000000001;2156.6;2160.0;2148.0;2158.6;2151.0;2161.2;2149.8;2153.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
982.8000000000001;2156.8;2158.4;2147.8;2158.6;2152.6;2159.6;2150.2;2154.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1064.7;2157.0;2159.0;2147.8;2159.6;2151.6;2159.4;2150.2;2154.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1146.6000000000001;2156.0;2158.4;2148.4;2159.0;2151.8;2160.2;2150.8;2153.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2156.6;2160.0;2148.4;2158.6;2151.6;2159.6;2150.0;2153.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
