led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65170.0;65288.8;65410.2;64658.6;39675.4;39686.8;52278.6;63906.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
410.0;42050.4;39650.4;28597.0;24604.0;25251.0;26107.0;25849.6;49019.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;21929.2;24837.0;26642.2;21947.2;21703.0;22479.8;21218.0;22065.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.0;18395.6;21252.2;19043.0;15956.0;16618.4;17312.2;18633.2;19269.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;13541.6;16208.0;16488.2;13703.8;13623.2;13451.0;13110.0;13514.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2048.0;10022.0;12476.0;10994.8;8930.6;9576.0;12101.2;11089.8;10683.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;8841.2;10531.2;8410.0;6748.2;6814.0;7187.0;6913.4;6997.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.0;4641.0;6451.0;5141.4;3998.4;5462.8;5776.6;5060.6;5055.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;3655.8;5284.8;3616.6;2440.0;3000.0;3219.4;2988.6;2866.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3686.0;1951.2;3155.4;2116.6;2069.8;2429.4;2425.8;2009.0;1839.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;1660.0;2747.4;1725.0;1149.0;1685.2;1864.4;1860.8;1622.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
