led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2132.0;2123.6;2131.6;2122.8;2118.0;2119.2;2113.0;2117.6;4076.2;4075.6;4076.2;4076.6;4076.2;4077.8;4076.2;4076.4
81.9;2131.8;2123.4;2131.6;2123.4;2118.0;2119.2;2112.4;2117.8;4076.0;4076.6;4075.6;4075.4;4075.4;4077.2;4075.8;4076.0
163.8;2129.6;2123.6;2131.0;2122.6;2118.2;2118.0;2111.8;2117.4;4075.0;4076.2;4075.0;4076.4;4076.2;4075.4;4075.6;4076.4
245.70000000000002;2130.8;2123.4;2130.8;2122.6;2117.2;2119.2;2111.0;2116.6;4075.6;4076.6;4076.2;4075.0;4075.8;4075.6;4076.0;4076.0
327.6;2132.6;2123.0;2130.8;2122.8;2118.4;2119.2;2111.6;2117.4;4076.2;4076.4;4075.8;4076.0;4075.6;4076.8;4074.8;4076.4
409.5;2131.4;2123.8;2131.8;2122.0;2118.2;2119.6;2112.0;2117.2;4076.4;4077.0;4076.2;4075.6;4075.8;4076.0;4075.2;4077.0
491.40000000000003;2130.4;2123.8;2131.2;2122.4;2117.6;2118.6;2111.6;2116.8;4076.2;4076.4;4075.8;4076.4;4076.6;4076.4;4076.2;4076.2
573.3000000000001;2130.6;2123.2;2131.2;2122.2;2117.4;2120.2;2111.8;2117.4;4076.4;4076.2;4075.8;4076.0;4076.4;4075.8;4075.8;4076.2
655.2;2131.6;2123.0;2130.2;2122.2;2117.6;2119.0;2111.4;2117.4;4076.4;4076.8;4075.8;4077.2;4076.6;4076.6;4075.8;4075.8
737.1;2130.6;2123.0;2130.6;2122.8;2118.0;2120.0;2111.4;2116.8;4076.2;4076.6;4075.4;4076.4;4076.2;4076.0;4075.8;4076.2
819.0;2130.0;2123.8;2131.6;2122.2;2118.0;2118.6;2111.8;2116.6;4075.4;4077.2;4075.6;4076.6;4076.2;4076.4;4075.6;4076.6
900.9000000000001;2130.4;2124.2;2130.8;2122.6;2118.0;2119.0;2111.6;2116.2;4076.0;4076.0;4075.6;4076.0;4075.8;4076.4;4077.0;4076.0
982.8000000000001;2130.4;2123.0;2130.6;2122.0;2118.6;2119.2;2111.4;2116.6;4076.2;4076.0;4076.2;4076.6;4075.8;4076.8;4076.8;4076.2
1064.7;2130.4;2123.2;2130.6;2122.2;2116.8;2119.0;2111.0;2117.6;4076.6;4076.4;4075.6;4077.2;4076.4;4076.6;4076.2;4075.8
1146.6000000000001;2130.6;2124.0;2130.6;2123.0;2117.0;2118.4;2111.2;2116.6;4075.6;4077.0;4075.6;4076.0;4076.0;4076.6;4075.8;4075.6
1228.5;2130.4;2123.2;2130.8;2122.6;2117.6;2118.6;2112.0;2117.0;4075.8;4076.4;4076.0;4075.6;4076.4;4076.2;4076.2;4076.2
1310.4;2130.2;2123.2;2131.2;2121.4;2117.0;2118.6;2112.0;2118.0;4075.8;4075.8;4075.4;4076.0;4075.6;4075.6;4075.8;4076.2
1392.3000000000002;2130.2;2122.2;2130.6;2121.8;2118.0;2118.0;2110.8;2116.4;4075.8;4075.8;4075.6;4076.2;4075.4;4076.6;4075.8;4075.8
1474.2;2129.8;2122.8;2130.4;2122.2;2116.8;2118.2;2110.8;2117.2;4076.6;4076.4;4075.8;4075.6;4076.2;4076.2;4075.0;4075.8
1556.1000000000001;2130.0;2123.4;2130.8;2122.8;2116.2;2118.6;2111.6;2116.0;4076.2;4076.6;4076.6;4076.8;4075.6;4077.0;4076.4;4076.4
1638.0;2129.4;2122.2;2130.2;2122.4;2116.4;2117.8;2111.4;2115.6;4075.8;4076.2;4075.8;4076.0;4076.6;4076.2;4075.8;4076.8
1719.9;2129.6;2121.6;2130.4;2122.0;2116.8;2117.4;2111.0;2115.8;4076.2;4075.8;4075.8;4076.4;4076.0;4075.8;4075.4;4075.8
1801.8000000000002;2129.4;2122.2;2129.8;2121.2;2116.6;2118.0;2110.8;2116.2;4075.8;4075.8;4075.2;4075.8;4075.4;4076.2;4076.4;4075.4
1883.7;2129.4;2122.2;2129.2;2121.6;2116.4;2115.8;2110.2;2116.2;4075.8;4076.8;4076.0;4076.4;4075.6;4076.4;4076.0;4076.0
1965.6000000000001;2128.8;2122.2;2129.8;2121.6;2116.6;2118.2;2110.6;2116.0;4075.8;4076.0;4075.8;4076.8;4075.6;4077.0;4076.4;4076.4
2047.5000000000002;2129.4;2121.0;2129.6;2121.2;2116.0;2117.8;2109.2;2116.0;4076.4;4076.0;4075.8;4077.0;4076.6;4075.8;4076.4;4075.6
2129.4;2129.0;2121.2;2129.6;2121.0;2115.6;2117.4;2110.4;2115.6;4077.2;4076.8;4076.4;4076.4;4075.8;4077.0;4076.2;4077.4
2211.3;2127.8;2121.6;2129.0;2121.6;2114.6;2116.8;2110.0;2115.6;4075.2;4077.2;4076.8;4077.2;4075.6;4075.8;4074.6;4076.4
2293.2000000000003;2128.0;2121.8;2129.0;2121.4;2116.0;2118.0;2109.6;2115.2;4075.4;4076.0;4075.4;4077.0;4075.6;4076.6;4075.4;4076.0
