led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65504.0;65500.6;65458.2;65505.6;65493.2;65435.8;64807.4;65506.0;65502.6;65503.8;65504.4;65503.4;65506.8;65503.6;65506.0;65505.0
81.9;63601.4;61782.4;61962.0;62607.0;56710.0;57799.0;52330.8;64516.0;65503.4;65505.4;65506.0;65507.0;65506.0;65504.8;65502.6;65478.4
163.8;58149.0;51752.0;57621.2;58473.6;50413.8;52269.0;40590.0;55531.0;65505.0;65504.8;65504.4;65506.0;65504.4;65504.8;65504.0;65504.0
245.70000000000002;56482.6;48800.4;54166.8;55124.0;36025.0;39597.0;27213.0;50957.6;65504.8;65503.4;65506.6;65508.0;65506.0;65504.0;65506.6;65503.2
327.6;49822.0;37159.0;49025.0;50113.8;29823.8;36124.2;26624.0;50288.0;65506.0;65503.0;65507.2;65505.4;65502.6;65502.8;65503.4;65502.6
409.5;45720.0;34454.6;46486.6;47628.0;28727.0;27401.0;25310.0;48617.0;65502.6;65502.6;65505.6;65503.0;65504.0;65500.0;65503.6;65502.6
491.40000000000003;42491.8;28937.2;40619.0;41865.0;27744.6;26437.4;24948.6;47919.2;65505.0;65504.0;65506.0;65504.0;65503.2;65503.4;65507.2;65505.0
573.3000000000001;37665.0;27559.6;38998.0;39484.4;26971.8;25681.4;23511.0;46242.0;65504.8;65502.4;65505.8;65503.4;65503.0;65504.0;65505.0;65501.0
655.2;35349.8;26982.0;32479.0;33922.0;25806.0;24560.0;22612.4;46015.0;65504.0;65503.0;65504.0;65501.0;65498.0;65499.0;65505.2;65501.8
737.1;30030.0;25610.0;28542.0;30073.0;25421.8;24201.2;21898.8;44067.8;65507.0;65503.0;65506.4;65498.8;65501.4;65501.2;65503.2;65505.0
819.0;28101.4;24639.0;26835.8;28571.0;24072.8;22714.0;20860.0;42583.0;65501.8;65501.6;65502.4;65496.4;65499.0;65498.0;65504.0;65504.0
900.9000000000001;27463.0;24074.4;24544.0;26400.0;22933.0;21835.0;20007.8;42368.2;65501.4;65501.8;65501.0;65490.0;65501.0;65504.0;65502.0;65503.4
982.8000000000001;26005.0;22755.0;23599.0;25385.2;22563.6;21479.2;19494.4;40448.2;65505.0;65499.0;65501.8;65488.4;65501.8;65501.0;65501.4;65499.0
1064.7;25010.6;22377.8;23035.2;24796.8;21074.0;20050.0;18319.0;38973.0;65503.6;65502.2;65497.8;65483.6;65501.0;65499.0;65500.0;65500.0
1146.6000000000001;24210.6;21078.0;21741.0;23428.0;20171.2;19194.8;18010.6;38266.0;65505.4;65497.0;65504.0;65486.0;65501.8;65503.0;65505.6;65504.0
1228.5;23033.0;19993.4;21384.0;23055.4;19456.0;18511.6;16715.0;36554.0;65504.6;65506.2;65507.0;65486.0;65501.0;65504.0;65506.0;65506.0
1310.4;22266.6;19271.8;19931.0;21520.0;18388.4;17513.0;16405.8;35841.0;65506.2;65504.0;65504.0;65467.0;65502.6;65503.4;65502.8;65503.2
1392.3000000000002;21111.0;18219.2;19578.4;21161.0;17885.4;16857.8;15159.0;34133.0;65506.8;65505.0;65503.8;65469.0;65505.0;65501.0;65502.0;65502.0
1474.2;20532.0;17705.2;18178.0;19681.0;16702.0;15876.0;14421.4;33906.2;65503.6;65501.8;65503.0;65462.0;65503.0;65505.0;65505.4;65504.0
1556.1000000000001;19225.0;16516.0;17327.2;18765.6;16365.2;15415.2;13835.0;31951.8;65502.0;65502.0;65503.8;65465.2;65503.6;65505.0;65498.0;65500.0
1638.0;18865.4;16186.8;16824.6;18047.2;15064.0;14322.0;12970.0;30492.6;65502.4;65501.8;65503.8;65454.0;65505.0;65502.0;65503.2;65504.0
1719.9;17426.0;14896.0;15686.0;17008.4;14262.8;14037.4;12558.0;29559.0;65503.0;65503.0;65507.2;65462.0;65502.8;65502.8;65505.6;65504.0
