led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
410.0;15471.8;16330.8;5244.6;50942.6;5795.4;5264.0;4894.0;4892.0;65453.2;65479.2;65473.0;65483.8;65456.2;65470.6;65472.0;65472.2
819.0;5264.8;5065.2;4537.2;33765.4;4907.0;4586.4;4238.2;4315.4;65456.0;65459.6;65463.0;65465.6;65456.0;65459.2;65472.0;65467.6
1228.0;4585.2;4428.0;3912.6;18089.8;4254.8;4029.0;3685.6;3749.2;65432.6;65457.8;65462.0;65482.8;65445.2;65451.0;65468.4;65473.6
1638.0;3937.2;3855.4;3368.2;5933.6;3688.2;3510.8;3187.8;3270.0;65451.0;65465.6;65467.2;65469.6;65462.0;65462.4;65453.6;65460.0
2048.0;3413.2;3391.2;2890.2;4526.6;3184.2;3040.2;2763.8;2833.4;65449.8;65460.0;65458.0;65462.4;65454.0;65465.8;65467.4;65461.2
2457.0;2969.4;2974.4;2498.8;3985.4;2773.0;2679.0;2375.8;2441.6;65436.0;65457.4;65459.2;65467.2;65453.2;65461.6;65468.4;65470.6
2866.0;2584.4;2604.4;2175.2;3603.2;2453.4;2378.4;2078.0;2166.6;65461.0;65480.2;65464.6;65483.8;65454.6;65468.0;65473.8;65471.0
3276.0;2294.8;2359.8;1902.6;3369.2;2185.6;2117.6;1811.2;1912.8;65484.2;65494.6;65492.0;65492.0;65469.0;65475.8;65481.2;65485.6
3686.0;2132.6;2205.4;1711.6;3232.2;2012.6;1956.0;1616.8;1744.6;65507.8;65507.8;65502.6;65511.0;65498.8;65500.6;65503.8;65503.6
4095.0;2018.4;2102.0;1609.2;2921.8;1895.8;1840.4;1535.2;1626.0;65499.8;65502.0;65505.4;65503.2;65500.4;65507.8;65507.0;65508.4
