led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65466.0;65468.6;65469.6;65475.2;65478.6;65468.2;65443.2;65130.4;65458.2;65471.2;65465.2;65467.2;65462.6;65469.4;65467.8;65469.8
40.95;64522.0;64743.6;63574.4;65431.4;65036.2;62282.2;60945.2;59153.2;65476.6;65466.8;65471.4;65476.4;65462.0;65472.0;65470.2;65471.0
81.9;62760.6;63471.0;60398.0;65197.8;64249.0;57185.4;53935.6;50314.8;65467.6;65466.8;65467.6;65471.8;65471.2;65474.6;65473.8;65473.4
122.85000000000001;60927.6;62180.6;57247.6;64916.8;63454.0;52108.6;47125.0;41490.4;65468.8;65474.6;65468.2;65471.2;65466.0;65467.0;65475.0;65469.8
163.8;59178.4;60879.8;54040.8;64625.8;62658.2;47194.8;40608.6;32808.0;65471.2;65467.4;65467.6;65477.6;65466.2;65462.6;65469.8;65462.0
204.75;57298.0;59522.2;51008.4;64321.4;61854.4;42134.8;33945.0;27952.2;65469.4;65468.2;65465.4;65465.8;65464.2;65471.0;65458.8;65464.2
245.70000000000002;55526.0;58331.6;47811.2;64016.2;61097.6;37387.2;28925.2;27792.6;65463.2;65457.2;65463.8;65449.4;65464.6;65468.8;65466.8;65470.4
286.65000000000003;53572.0;56987.6;44413.4;63694.0;60241.2;32520.6;27169.0;27060.0;65464.6;65464.2;65457.8;65302.0;65464.6;65468.2;65465.0;65462.0
327.6;51962.4;55659.4;41640.2;63355.6;59480.4;29028.2;27191.4;26563.4;65467.2;65468.6;65457.8;65219.2;65463.4;65464.0;65458.6;65465.2
368.55;50078.2;54389.6;38890.0;63032.6;58672.2;28170.2;26777.0;26259.2;65463.4;65459.8;65465.4;65203.2;65460.2;65457.2;65461.6;65468.0
409.5;48309.4;53183.0;35903.6;62710.6;57918.0;27838.6;26310.8;25865.4;65465.8;65463.0;65469.0;65157.8;65464.0;65463.4;65458.0;65463.2
