timestamp;time(s);SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
1681930306.132759;23821.03342652321;27121;1862;51594;56117;32298;1300;50805;2027;65515;65515;65513;65513;65511;65511;65512;65512
1681930318.218519;23833.119186401367;27982;1873;52171;56430;32229;1299;50862;1969;65512;65512;65514;65513;65513;65510;65511;65511
1681930330.286024;23845.1866915226;27919;1751;54050;56268;32261;1271;50886;2057;65511;65511;65512;65511;65514;65514;65512;65513
1681930342.3537512;23857.254418611526;29909;1833;52657;55626;32339;1277;50955;2123;65512;65512;65515;65513;65514;65513;65512;65512
1681930354.4213235;23869.321990966797;28541;1793;51225;56113;32552;1277;50900;2007;65513;65512;65514;65511;65513;65513;65515;65512
1681930366.4905908;23881.391258239746;28604;1834;54240;55960;32480;1261;50992;1884;65512;65511;65513;65511;65511;65511;65511;65511
1681930378.5577621;23893.458429574966;29341;1769;53395;55686;32580;1322;51098;2137;65511;65512;65511;65512;65511;65513;65510;65511
1681930390.6246169;23905.525284290314;28375;1858;49888;55369;32572;1248;51085;2106;65512;65511;65514;65512;65511;65510;65513;65512
1681930402.7181807;23917.618848085403;29481;1809;50201;56107;32712;1320;51169;1990;65512;65511;65511;65511;65513;65511;65509;65511
1681930414.7873182;23929.687985658646;26191;1786;47379;55898;32400;1328;51174;2227;65512;65512;65513;65512;65512;65511;65514;65512
1681930426.8548214;23941.755488872528;27507;1752;50254;55307;32512;1274;51193;2058;65512;65509;65512;65510;65512;65511;65512;65513
1681930438.9163156;23953.816982984543;27454;1709;49485;56875;32352;1233;51008;2107;65511;65510;65513;65513;65510;65511;65513;65511
1681930450.9857812;23965.88644862175;26925;1719;53781;55873;32205;1320;50999;1913;65511;65512;65512;65513;65511;65510;65513;65510
1681930463.0528975;23977.95356488228;27574;1755;48034;55994;32440;1301;50835;1999;65512;65514;65511;65513;65515;65511;65511;65512
1681930475.1152635;23990.015930891037;28121;1845;55078;55496;32323;1268;50840;1981;65513;65512;65513;65512;65512;65513;65512;65511
1681930487.220366;24002.1210334301;26382;1774;48535;55705;32372;1283;50817;2074;65512;65514;65513;65514;65511;65512;65513;65512
1681930499.287685;24014.18835234642;27118;1735;51874;55815;32389;1258;50891;1974;65513;65512;65511;65510;65512;65512;65513;65511
1681930511.3549645;24026.255631923676;27511;1757;54392;56243;32347;1323;50979;2022;65514;65514;65512;65514;65512;65512;65512;65512
1681930523.422279;24038.322946310043;28870;1825;52981;56172;32467;1233;51002;2113;65513;65514;65513;65512;65512;65513;65513;65513
1681930535.491717;24050.392384529114;27909;1799;53721;56437;32365;1238;50961;2126;65513;65511;65515;65512;65513;65512;65511;65511
1681930547.5588646;24062.459532022476;27243;1702;51153;55431;32475;1277;50941;1893;65513;65511;65512;65512;65512;65511;65513;65513
1681930559.6242156;24074.524883031845;26815;1777;47970;56009;32352;1278;50894;2085;65513;65513;65513;65513;65510;65513;65511;65513
1681930571.7198055;24086.62047290802;27442;1756;52844;56322;32368;1238;50850;1972;65513;65514;65512;65512;65512;65511;65511;65512
1681930583.7901368;24098.690804243088;26819;1845;51791;55521;32347;1252;50829;2067;65512;65513;65511;65512;65512;65514;65513;65510
1681930595.8575394;24110.75820684433;28935;1734;51206;55218;32380;1325;50828;2108;65511;65509;65513;65512;65512;65513;65512;65510
1681930607.930381;24122.831048488617;29917;1751;62085;56153;32371;1194;50793;2017;65514;65511;65512;65511;65512;65512;65512;65513
1681930619.9964585;24134.897125959396;27264;1760;62425;55983;32316;1285;50808;1899;65512;65513;65512;65511;65512;65512;65511;65512
1681930632.0668585;24146.967525959015;26364;1787;62247;56386;32280;1249;50791;2052;65512;65512;65512;65513;65514;65512;65513;65513
1681930644.1326215;24159.03328895569;26949;1803;62279;56648;32273;1201;50783;1982;65513;65514;65513;65513;65512;65513;65513;65514
1681930656.2191768;24171.119844198227;28998;1780;62365;55799;32253;1250;50670;1976;65515;65512;65513;65512;65514;65513;65513;65513
1681930668.2865024;24183.187169790268;28679;1845;62256;56611;32372;1289;50754;1796;65514;65510;65514;65513;65513;65514;65513;65514
1681930680.3586726;24195.259340047836;26145;1687;62184;56340;32239;1266;50665;2059;65513;65511;65512;65511;65513;65512;65513;65513
1681930692.428173;24207.328840494156;28479;1772;51801;56371;32339;1273;50749;1859;65512;65511;65512;65512;65513;65512;65513;65513
1681930704.4952314;24219.39589881897;29532;1753;54067;56186;32393;1311;50856;2050;65513;65513;65513;65513;65515;65515;65514;65513
1681930716.5627253;24231.463392734528;26739;1738;52239;56383;32475;1258;51055;2069;65515;65514;65513;65513;65512;65513;65512;65514
1681930728.6285543;24243.529221773148;28113;1731;52948;56149;32424;1250;51096;2126;65513;65513;65514;65514;65514;65514;65513;65513
1681930740.7163434;24255.617010831833;26857;1812;53235;55933;32635;1228;51201;1874;65514;65512;65513;65514;65512;65514;65513;65512
1681930752.8195748;24267.720242261887;26635;1851;54118;56231;32841;1292;51186;1921;65512;65513;65513;65512;65512;65512;65512;65512
1681930764.8890126;24279.78968000412;27196;1822;48744;56900;32718;1222;51176;2133;65511;65511;65512;65512;65511;65511;65513;65512
1681930776.9565756;24291.857243061066;27502;1782;52674;56209;32866;1256;50990;2085;65511;65513;65512;65512;65512;65511;65513;65511
1681930789.0165155;24303.917182922363;28082;1803;50651;56312;32929;1259;51061;1987;65512;65511;65512;65511;65514;65513;65511;65513
1681930801.0876298;24315.988297224045;28207;1805;48327;56274;32838;1268;51083;2152;65510;65513;65512;65512;65512;65512;65514;65510
1681930813.153713;24328.05438041687;28569;1881;50677;56066;32789;1319;51085;1917;65512;65512;65514;65514;65513;65513;65512;65510
1681930825.224653;24340.12532043457;26651;1852;53202;56613;32570;1239;51092;1924;65512;65513;65514;65511;65513;65511;65513;65512
1681930837.2918847;24352.19255208969;27561;1779;50945;56800;32614;1231;51071;2088;65512;65513;65513;65512;65513;65515;65510;65512
1681930849.3593667;24364.26003408432;25477;1781;54632;57053;32574;1230;51096;2018;65514;65512;65511;65512;65512;65512;65513;65512
1681930861.4281716;24376.328839063644;29050;1807;52710;56694;32646;1243;51227;2035;65511;65512;65514;65513;65512;65510;65513;65514
1681930873.4949155;24388.395582914352;27545;1808;55841;56850;32575;1301;51276;2113;65512;65511;65513;65512;65513;65512;65513;65513
1681930885.566847;24400.467514514923;26352;1883;62367;57040;32487;1262;51252;2089;65513;65511;65512;65511;65512;65511;65511;65513
1681930897.6328912;24412.5335586071;28841;1786;62365;56995;32665;1269;51168;2088;65511;65511;65514;65515;65514;65512;65514;65515
1681930909.7456565;24424.646323919296;28854;1841;62476;57069;32570;1221;51163;2126;65512;65513;65511;65512;65513;65513;65513;65511
1681930921.8129206;24436.713587999344;28823;1812;62573;56532;32429;1240;51097;1941;65514;65513;65514;65512;65512;65512;65513;65514
1681930933.8804789;24448.781146287918;25978;1851;58534;57017;32598;1290;51080;2033;65514;65513;65515;65514;65513;65513;65514;65514
1681930945.9455678;24460.84623527527;28465;1802;57704;56005;32341;1278;51253;2143;65515;65514;65514;65514;65514;65513;65513;65512
1681930958.0125604;24472.913227796555;25369;1730;62183;56789;32447;1285;51162;2019;65515;65514;65514;65514;65516;65515;65514;65515
1681930970.0828;24484.98346734047;26078;1831;62316;55576;32378;1217;51140;1982;65515;65514;65514;65513;65513;65514;65515;65515
1681930982.1485257;24497.049193143845;27160;1887;62365;55246;32190;1216;50975;2040;65515;65514;65516;65515;65515;65512;65514;65513
1681930994.2201104;24509.120777845383;27528;1859;62222;55578;32376;1234;50943;2109;65514;65514;65514;65513;65515;65513;65513;65513
1681931006.2872074;24521.187874794006;27141;1796;62595;56801;32440;1301;50898;1868;65516;65515;65513;65514;65514;65513;65514;65515
1681931018.3547115;24533.255378961563;28692;1832;62555;56570;32513;1290;50903;2080;65514;65512;65514;65514;65515;65512;65513;65512
1681931030.4165123;24545.31717967987;29129;1721;62773;57351;32543;1286;50884;1953;65515;65516;65512;65514;65514;65514;65513;65514
1681931042.4857352;24557.386402606964;28226;1825;62534;56874;32493;1246;51126;1936;65515;65513;65514;65514;65514;65515;65514;65514
1681931054.5562491;24569.456916570663;28716;1814;62537;57113;32539;1227;51010;2091;65514;65513;65515;65514;65514;65514;65514;65514
1681931066.6205354;24581.521202802658;27519;1838;62593;56798;32608;1384;51074;2005;65513;65513;65515;65513;65515;65512;65514;65514
1681931078.7199159;24593.620583295822;26883;1855;62663;56845;32741;1333;51154;1955;65512;65512;65513;65513;65513;65513;65514;65513
1681931090.79525;24605.695917367935;27415;1730;62684;57525;32725;1425;51299;2007;65514;65513;65512;65513;65511;65512;65513;65510
1681931102.8629272;24617.76359462738;27745;1799;62774;56096;32827;1300;51156;2076;65515;65514;65514;65512;65514;65513;65512;65514
1681931114.936615;24629.837282419205;30249;1819;62777;57711;32645;1310;51027;2024;65511;65511;65512;65513;65512;65512;65513;65511
1681931127.0004282;24641.90109562874;26819;1774;62808;57481;32785;1294;51095;2059;65512;65513;65511;65512;65512;65512;65511;65511
1681931139.0678034;24653.968470811844;28070;1830;62662;56873;32746;1244;51120;1947;65513;65514;65511;65513;65511;65512;65512;65511
1681931151.1326962;24666.033363580704;28770;1789;62809;57431;32738;1221;51183;1982;65512;65510;65513;65513;65512;65513;65511;65513
1681931163.2187693;24678.119436740875;27910;1803;62809;56853;32786;1256;51232;1969;65512;65513;65511;65510;65512;65511;65511;65513
1681931175.2844105;24690.185077905655;28612;1767;62682;56113;32806;1300;51043;2035;65514;65513;65513;65511;65512;65513;65514;65512
1681931187.3557627;24702.25643014908;27898;1790;62634;57509;32782;1320;51015;2161;65513;65510;65512;65511;65513;65512;65512;65515
1681931199.4229984;24714.323665857315;29666;1810;62752;57627;32974;1247;51225;2098;65511;65512;65511;65511;65511;65511;65515;65510
1681931211.4923153;24726.39298272133;27497;1810;62834;56689;32712;1268;51268;1960;65512;65513;65513;65512;65512;65512;65513;65511
1681931223.556536;24738.457203388214;27937;1820;62922;57421;32731;1245;51168;2034;65513;65510;65513;65512;65512;65513;65513;65513
1681931235.6207087;24750.521376132965;28072;1792;62767;57419;32720;1321;51245;1981;65511;65512;65514;65512;65512;65510;65512;65511
1681931247.7198482;24762.620515584946;25864;1716;62715;57029;32574;1337;51161;2081;65511;65511;65513;65512;65513;65514;65512;65511
1681931259.787204;24774.687871456146;28160;1827;62630;57009;32561;1318;51273;2114;65513;65511;65513;65512;65514;65514;65513;65512
1681931271.8545144;24786.7551817894;27898;1813;62622;57130;32427;1385;51083;1899;65512;65513;65512;65513;65512;65514;65512;65513
1681931283.9229732;24798.823640584946;26916;1823;62580;56336;32487;1357;51088;2214;65514;65514;65514;65513;65513;65513;65514;65514
1681931295.9906697;24810.891337156296;27151;1775;62597;56071;32668;1301;51089;2004;65514;65515;65512;65514;65514;65512;65515;65512
1681931308.0535119;24822.954179286957;28725;1763;62676;56955;32388;1250;51035;2109;65514;65514;65514;65513;65513;65514;65514;65511
1681931320.1147935;24835.015460968018;28324;1823;62649;56824;32236;1435;50912;2060;65510;65511;65513;65514;65514;65512;65512;65512
1681931332.220315;24847.120982408524;30036;1816;62563;57212;32354;1276;50907;1973;65513;65514;65514;65514;65513;65513;65514;65514
1681931344.282411;24859.18307852745;26867;1745;62650;56757;32603;1299;50847;1924;65514;65514;65512;65514;65515;65514;65514;65514
1681931356.3497217;24871.25038909912;29324;1760;62743;57064;32440;1373;50962;2033;65513;65512;65513;65514;65513;65512;65513;65513
1681931368.420072;24883.320739507675;27881;1848;62530;57161;32439;1325;50932;1964;65512;65513;65514;65512;65514;65513;65513;65514
1681931380.4873128;24895.387980222702;29986;1762;62515;56400;32522;1291;50910;1970;65514;65515;65513;65515;65515;65513;65515;65515
1681931392.556575;24907.45724248886;28923;1737;62576;56699;32488;1264;50863;1997;65514;65513;65514;65512;65513;65513;65514;65514
1681931404.6205022;24919.521169662476;27773;1900;62490;56813;32398;1321;51046;2034;65515;65513;65514;65515;65515;65514;65513;65514
1681931416.7199423;24931.620609760284;29249;1914;62541;57090;32478;1328;51065;2045;65512;65514;65514;65512;65514;65514;65512;65512
1681931428.787268;24943.687935352325;29313;1695;62501;57234;32614;1350;51048;1970;65513;65512;65514;65514;65513;65513;65513;65513
1681931440.8546653;24955.75533270836;28965;1822;62519;56615;32662;1427;51135;2067;65510;65514;65514;65514;65512;65512;65512;65512
1681931452.932511;24967.833178520203;29191;1802;62570;57213;32685;1355;51167;1957;65512;65513;65514;65514;65514;65513;65512;65513
1681931465.0014963;24979.902163743973;28423;1784;62430;56283;32681;1320;51113;2125;65511;65512;65512;65512;65512;65511;65512;65514
1681931477.0684617;24991.96912908554;29089;1768;62644;56838;32722;1293;51246;1923;65513;65511;65513;65512;65512;65513;65513;65511
1681931489.1324613;25004.033128738403;29838;1856;62642;56912;32668;1372;51191;1806;65512;65510;65512;65512;65512;65511;65512;65512
1681931501.2179375;25016.118604898453;27724;1792;62323;55971;32797;1368;51114;2109;65512;65512;65513;65512;65514;65512;65512;65513
1681931513.2850258;25028.185693264008;27782;1740;62670;57622;32742;1339;51040;2039;65511;65513;65511;65514;65513;65513;65511;65511
1681931525.3522894;25040.252956867218;26843;1789;62372;56998;32845;1396;51288;2050;65511;65512;65513;65509;65513;65512;65512;65510
1681931537.4196353;25052.32030272484;28369;1848;62527;57028;32763;1418;51195;1973;65514;65514;65513;65512;65513;65513;65513;65510
1681931549.4868603;25064.38752770424;28653;1844;62484;56952;32778;1295;51200;2006;65511;65512;65512;65510;65513;65513;65511;65512
1681931561.5552292;25076.455896615982;30720;1761;62636;56846;32898;1372;51270;2080;65513;65510;65513;65512;65513;65513;65512;65512
1681931573.615382;25088.51604938507;28725;1886;62758;57885;32784;1367;51353;2070;65510;65513;65513;65512;65509;65509;65510;65514
1681931585.720459;25100.621126413345;29922;1794;62725;57430;32933;1302;51202;2038;65510;65511;65510;65512;65513;65513;65513;65514
1681931597.7907374;25112.69140481949;29512;1841;62662;56886;32743;1408;51307;1995;65513;65512;65513;65512;65512;65513;65512;65514
1681931609.8579943;25124.75866174698;29460;1724;60874;57390;32808;1363;51310;2059;65512;65511;65512;65513;65512;65511;65513;65514
1681931621.927548;25136.82821536064;29676;1819;61349;57069;32582;1375;51158;2109;65512;65511;65514;65512;65514;65513;65511;65513
1681931634.0001736;25148.900840997696;29215;1821;60866;56895;32623;1322;51145;2040;65513;65512;65514;65514;65513;65513;65515;65515
1681931646.063088;25160.963755369186;29241;1841;62649;56852;32439;1440;51017;2071;65515;65515;65514;65515;65515;65514;65514;65514
