led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65476.0;65478.4;65471.6;65472.2;65473.8;65444.8;65402.0;65025.4;65465.2;65477.4;65467.4;65470.8;65470.2;65472.0;65479.8;65483.0
40.95;64521.2;64746.8;62519.0;65185.2;63147.8;62777.6;62379.2;61564.6;65473.4;65467.6;65463.2;65459.4;65463.2;65459.6;65470.0;65463.8
81.9;62757.2;63470.0;57622.0;64385.0;59428.2;58527.0;57682.8;56338.8;65463.4;65467.0;65470.2;65468.8;65467.2;65461.6;65463.6;65460.8
122.85000000000001;61007.8;62185.8;52690.0;63503.0;55821.0;54238.2;53149.6;51093.6;65468.4;65463.0;65466.2;65461.6;65464.0;65469.0;65466.2;65461.6
163.8;59171.8;60934.8;47625.0;62599.4;52011.2;50239.2;48423.8;46242.4;65465.4;65466.2;65467.6;65461.0;65467.2;65459.4;65463.4;65469.6
204.75;57313.2;59601.2;43253.6;61654.2;48457.4;46048.0;43918.6;41136.4;65457.0;65461.6;65467.6;65462.6;65462.6;65465.0;65463.4;65464.8
245.70000000000002;55411.4;58351.8;38228.8;60716.0;44479.0;42025.0;39193.6;36408.8;65462.0;65470.8;65470.0;65459.2;65469.0;65462.6;65466.6;65470.6
286.65000000000003;53665.0;57046.2;33363.8;59711.4;41045.6;38014.2;35101.4;31426.2;65469.0;65463.0;65473.4;65417.2;65457.0;65459.0;65459.8;65460.4
327.6;51737.0;55816.2;29809.4;58731.6;37447.4;34158.4;30632.6;27983.6;65461.8;65463.8;65465.4;65326.2;65459.0;65461.4;65464.4;65457.8
368.55;50082.6;54468.6;28858.2;57698.0;33964.4;30273.6;27445.6;26839.6;65463.0;65470.8;65464.6;65178.4;65461.4;65459.8;65473.6;65463.8
409.5;48396.4;53177.4;28609.2;57028.8;31182.8;28347.0;27020.0;26495.4;65464.4;65465.6;65467.2;65046.0;65462.8;65463.4;65461.4;65460.8
450.45000000000005;46530.4;51916.8;27985.6;55804.6;29754.6;27707.4;26367.0;25898.4;65456.2;65460.2;65467.8;65005.0;65460.8;65456.6;65457.0;65458.4
491.40000000000003;44876.2;50570.2;27606.6;54849.6;29200.6;27117.4;26074.0;25281.2;65463.2;65464.8;65473.4;65004.2;65457.4;65463.0;65463.4;65464.8
532.35;42946.8;49552.2;26801.0;54031.4;28584.0;26830.6;25422.8;25230.4;65460.2;65472.6;65471.6;64952.4;65462.6;65466.0;65470.2;65466.2
573.3000000000001;41463.2;48164.8;26679.2;53066.8;28513.8;26314.8;25153.8;24470.4;65456.2;65462.2;65466.0;64930.4;65458.4;65461.8;65459.4;65470.8
614.25;39673.4;46833.2;26241.2;51967.4;27753.0;25709.0;24522.6;23939.8;65459.8;65459.8;65464.8;64889.2;65457.8;65475.4;65462.6;65468.8
655.2;37362.0;45673.4;25072.0;51190.2;26735.2;25590.8;23657.4;23924.2;65461.8;65465.0;65457.4;64844.2;65461.0;65462.6;65460.6;65457.6
696.1500000000001;36116.6;44510.8;25070.6;50191.0;26526.0;24819.4;23680.8;23242.0;65462.8;65459.4;65467.8;64845.6;65460.8;65462.2;65456.8;65467.0
737.1;34306.8;43131.4;24580.6;49245.0;25972.8;24385.0;23049.6;22743.6;65452.0;65462.4;65461.6;64816.8;65453.8;65453.6;65468.4;65467.4
778.0500000000001;32648.0;41944.4;23976.0;48241.0;25552.8;23803.0;22682.4;22233.6;65463.6;65465.6;65463.0;64777.0;65460.0;65455.6;65461.2;65465.2
819.0;30755.6;40861.8;23480.4;47523.0;25080.0;23909.0;22070.8;22131.8;65466.8;65470.8;65463.6;64751.8;65469.4;65466.0;65464.0;65471.0
859.95;29471.4;39650.8;23238.2;46550.0;24530.8;23140.2;21964.2;21553.4;65462.4;65457.6;65470.8;64754.8;65461.2;65460.0;65466.8;65465.6
900.9000000000001;28342.8;38206.8;22495.8;45650.0;24027.2;22343.6;21304.2;20847.4;65465.2;65461.8;65458.2;64725.0;65456.0;65467.2;65461.6;65448.8
941.85;27543.6;37215.8;22026.4;44783.6;23635.6;22300.2;20786.8;20732.0;65461.8;65459.4;65460.2;64522.8;65463.4;65453.6;65462.6;65464.2
982.8000000000001;27287.2;36032.6;22004.8;44065.6;23384.4;21733.2;20636.4;20056.4;65456.2;65465.6;65465.4;64555.4;65463.2;65462.0;65457.8;65460.6
1023.7500000000001;26510.8;34703.2;21285.6;43259.8;22689.6;21340.8;20012.4;19793.0;65472.4;65462.0;65465.8;64514.8;65467.0;65467.4;65458.2;65462.6
1064.7;26079.8;33452.4;20599.8;42039.0;22168.4;20662.6;19467.2;19044.2;65468.2;65467.2;65465.8;64431.6;65457.0;65467.0;65469.4;65471.4
1105.65;25598.6;32505.8;20524.4;41523.4;21842.0;20364.8;19231.0;18951.0;65465.8;65461.0;65464.6;64440.0;65472.2;65465.4;65472.8;65467.0
1146.6000000000001;24785.2;31217.8;19677.6;39992.4;21026.2;19970.8;18485.8;18531.2;65456.6;65470.0;65465.6;64438.8;65458.8;65465.0;65470.8;65464.2
1187.5500000000002;24639.8;30087.4;19714.2;39582.0;20860.6;19206.4;18437.4;17970.6;65483.0;65480.4;65474.8;64723.0;65472.4;65470.2;65468.4;65467.8
1228.5;24010.6;29014.2;19023.6;38676.2;20380.4;18936.8;17996.4;17626.0;65466.8;65468.0;65476.6;64675.2;65469.0;65466.6;65468.6;65466.6
1269.45;23592.4;27683.0;18315.8;37631.6;19879.0;18231.4;17440.0;16948.2;65463.6;65463.4;65469.8;64644.0;65455.6;65466.4;65469.0;65463.0
1310.4;22864.6;26618.6;18188.8;37005.0;19523.8;18226.2;17079.2;16976.8;65464.2;65476.2;65468.8;64594.8;65457.6;65463.6;65466.0;65471.0
1351.3500000000001;22673.0;25535.8;17868.0;36366.4;19197.4;17462.0;16946.8;16326.4;65466.2;65466.2;65470.4;64580.6;65464.2;65471.6;65464.2;65463.8
