SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
1679.0;50451.4;1679.0;15608.6;1679.0;63829.8;1679.0;63896.4;1679.0;65009.8;1679.0;64968.6;1679.0;62223.0;1679.0;13800.0;1679.0;65499.8;1679.0;65501.0;1679.0;65502.2;1679.0;65502.6;1679.0;65499.4;1679.0;65504.0;1679.0;65504.0;1679.0;65500.4
1720.0;50110.0;1720.0;15221.2;1720.0;63781.0;1720.0;63879.2;1720.0;65014.2;1720.0;64956.8;1720.0;62120.0;1720.0;13465.0;1720.0;65500.0;1720.0;65500.2;1720.0;65499.8;1720.0;65500.4;1720.0;65498.2;1720.0;65501.6;1720.0;65506.0;1720.0;65502.0
1761.0;49842.0;1761.0;14827.8;1761.0;63749.2;1761.0;63816.2;1761.0;65019.6;1761.0;64955.2;1761.0;62033.6;1761.0;13132.0;1761.0;65496.6;1761.0;65499.2;1761.0;65498.6;1761.0;65500.6;1761.0;65502.0;1761.0;65500.2;1761.0;65500.0;1761.0;65501.0
1802.0;49491.0;1802.0;14499.0;1802.0;63773.4;1802.0;63843.4;1802.0;65029.0;1802.0;64992.0;1802.0;61936.8;1802.0;12872.0;1802.0;65499.0;1802.0;65500.4;1802.0;65498.0;1802.0;65500.2;1802.0;65501.2;1802.0;65499.2;1802.0;65503.0;1802.0;65496.0
1843.0;49169.0;1843.0;14135.0;1843.0;63888.0;1843.0;63885.8;1843.0;65038.6;1843.0;65007.6;1843.0;61740.4;1843.0;12545.4;1843.0;65499.0;1843.0;65501.4;1843.0;65499.2;1843.0;65500.2;1843.0;65500.0;1843.0;65500.8;1843.0;65500.6;1843.0;65499.0
1884.0;48840.0;1884.0;13775.0;1884.0;63683.4;1884.0;63731.4;1884.0;65024.0;1884.0;64982.8;1884.0;61634.2;1884.0;11966.4;1884.0;65504.0;1884.0;65499.0;1884.0;65500.8;1884.0;65502.4;1884.0;65501.8;1884.0;65500.2;1884.0;65500.0;1884.0;65495.8
1925.0;48605.6;1925.0;13402.0;1925.0;63617.0;1925.0;63691.6;1925.0;64976.8;1925.0;64990.0;1925.0;61542.6;1925.0;11648.4;1925.0;65498.0;1925.0;65500.0;1925.0;65500.0;1925.0;65502.6;1925.0;65501.8;1925.0;65499.0;1925.0;65500.0;1925.0;65499.0
1966.0;48304.6;1966.0;13105.2;1966.0;63583.0;1966.0;63686.0;1966.0;64947.2;1966.0;65041.2;1966.0;61454.4;1966.0;11349.8;1966.0;65499.0;1966.0;65499.0;1966.0;65500.2;1966.0;65501.2;1966.0;65500.8;1966.0;65501.0;1966.0;65501.8;1966.0;65500.0
2007.0;47722.4;2007.0;12747.0;2007.0;63679.0;2007.0;63783.0;2007.0;64935.6;2007.0;65035.4;2007.0;61378.8;2007.0;11048.4;2007.0;65500.6;2007.0;65495.0;2007.0;65501.0;2007.0;65502.0;2007.0;65501.6;2007.0;65502.8;2007.0;65503.0;2007.0;65501.2
2048.0;47396.4;2048.0;12096.0;2048.0;63583.0;2048.0;63662.0;2048.0;64954.2;2048.0;65027.2;2048.0;61280.8;2048.0;10810.4;2048.0;65500.2;2048.0;65499.0;2048.0;65500.0;2048.0;65502.0;2048.0;65500.6;2048.0;65500.6;2048.0;65502.4;2048.0;65500.8
2088.0;47096.8;2088.0;11759.6;2088.0;63512.6;2088.0;63613.0;2088.0;64971.0;2088.0;65007.8;2088.0;61168.8;2088.0;10482.8;2088.0;65499.2;2088.0;65496.0;2088.0;65503.0;2088.0;65502.0;2088.0;65499.4;2088.0;65499.8;2088.0;65502.8;2088.0;65500.6
2129.0;46808.8;2129.0;11425.0;2129.0;63459.0;2129.0;63603.4;2129.0;64965.0;2129.0;64959.0;2129.0;61080.4;2129.0;10172.2;2129.0;65500.2;2129.0;65496.6;2129.0;65501.0;2129.0;65500.0;2129.0;65500.6;2129.0;65499.0;2129.0;65503.2;2129.0;65501.0
2170.0;46573.6;2170.0;11087.8;2170.0;63478.8;2170.0;63635.4;2170.0;64930.0;2170.0;65024.0;2170.0;61027.4;2170.0;10004.6;2170.0;65501.6;2170.0;65500.0;2170.0;65501.0;2170.0;65499.0;2170.0;65499.0;2170.0;65499.2;2170.0;65503.2;2170.0;65499.0
2211.0;46275.6;2211.0;10824.2;2211.0;63541.2;2211.0;63600.8;2211.0;64945.0;2211.0;65016.0;2211.0;60934.8;2211.0;9729.4;2211.0;65501.4;2211.0;65499.6;2211.0;65502.6;2211.0;65503.0;2211.0;65502.0;2211.0;65500.0;2211.0;65504.4;2211.0;65496.8
2252.0;45977.0;2252.0;10497.2;2252.0;63471.2;2252.0;63563.0;2252.0;64905.0;2252.0;65011.0;2252.0;60862.0;2252.0;9458.8;2252.0;65501.0;2252.0;65499.8;2252.0;65502.2;2252.0;65501.6;2252.0;65500.0;2252.0;65501.0;2252.0;65502.0;2252.0;65498.8
2293.0;45743.2;2293.0;10176.6;2293.0;63414.4;2293.0;63546.8;2293.0;64883.0;2293.0;65008.6;2293.0;60761.0;2293.0;9234.0;2293.0;65500.2;2293.0;65499.4;2293.0;65502.6;2293.0;65503.4;2293.0;65500.0;2293.0;65499.0;2293.0;65502.0;2293.0;65501.6
2334.0;45457.4;2334.0;9928.6;2334.0;63390.0;2334.0;63549.8;2334.0;64862.4;2334.0;64996.0;2334.0;60688.0;2334.0;8974.0;2334.0;65500.2;2334.0;65497.8;2334.0;65503.0;2334.0;65502.8;2334.0;65498.4;2334.0;65502.0;2334.0;65502.0;2334.0;65499.6
2375.0;45167.2;2375.0;9619.8;2375.0;63333.4;2375.0;63548.6;2375.0;64868.2;2375.0;64989.0;2375.0;60621.0;2375.0;8718.0;2375.0;65502.0;2375.0;65499.4;2375.0;65501.8;2375.0;65500.2;2375.0;65500.4;2375.0;65499.6;2375.0;65500.0;2375.0;65498.0
2416.0;44944.0;2416.0;9307.2;2416.0;63317.4;2416.0;63539.0;2416.0;64856.4;2416.0;64982.6;2416.0;60548.2;2416.0;8473.0;2416.0;65501.0;2416.0;65499.6;2416.0;65501.0;2416.0;65499.0;2416.0;65500.2;2416.0;65501.4;2416.0;65502.0;2416.0;65502.0
2457.0;44656.0;2457.0;9068.0;2457.0;63318.8;2457.0;63534.4;2457.0;64835.0;2457.0;64979.6;2457.0;60473.2;2457.0;8269.0;2457.0;65497.8;2457.0;65498.6;2457.0;65501.4;2457.0;65500.2;2457.0;65499.4;2457.0;65502.0;2457.0;65501.0;2457.0;65499.0
2498.0;44375.0;2498.0;8782.0;2498.0;63355.2;2498.0;63535.8;2498.0;64848.6;2498.0;64979.4;2498.0;60314.2;2498.0;8013.2;2498.0;65501.0;2498.0;65501.2;2498.0;65502.0;2498.0;65501.2;2498.0;65500.8;2498.0;65502.6;2498.0;65499.4;2498.0;65498.0
2539.0;44083.0;2539.0;8483.0;2539.0;63293.8;2539.0;63512.4;2539.0;64862.8;2539.0;64979.4;2539.0;60231.8;2539.0;7577.2;2539.0;65501.0;2539.0;65502.0;2539.0;65502.0;2539.0;65500.4;2539.0;65503.2;2539.0;65502.4;2539.0;65501.4;2539.0;65502.0
2580.0;43867.8;2580.0;8214.0;2580.0;63285.0;2580.0;63496.4;2580.0;64826.8;2580.0;64982.0;2580.0;60159.0;2580.0;7344.2;2580.0;65500.0;2580.0;65502.0;2580.0;65502.0;2580.0;65501.2;2580.0;65502.8;2580.0;65503.2;2580.0;65502.8;2580.0;65499.8
2621.0;43606.8;2621.0;7984.4;2621.0;63271.0;2621.0;63474.0;2621.0;64811.6;2621.0;64981.8;2621.0;60084.8;2621.0;7119.8;2621.0;65500.0;2621.0;65502.0;2621.0;65502.2;2621.0;65502.4;2621.0;65500.6;2621.0;65502.4;2621.0;65503.0;2621.0;65499.8
2662.0;43087.0;2662.0;7715.8;2662.0;63247.0;2662.0;63449.0;2662.0;64827.4;2662.0;64977.0;2662.0;60026.8;2662.0;6894.8;2662.0;65501.6;2662.0;65498.0;2662.0;65503.0;2662.0;65503.8;2662.0;65499.2;2662.0;65499.2;2662.0;65501.8;2662.0;65499.4
2703.0;42805.0;2703.0;7228.6;2703.0;63280.0;2703.0;63459.0;2703.0;64808.6;2703.0;64975.2;2703.0;59952.8;2703.0;6714.8;2703.0;65501.2;2703.0;65498.0;2703.0;65502.0;2703.0;65503.0;2703.0;65498.4;2703.0;65499.6;2703.0;65503.4;2703.0;65500.8
2744.0;42527.6;2744.0;6964.6;2744.0;63185.6;2744.0;63422.0;2744.0;64775.0;2744.0;64966.8;2744.0;59873.4;2744.0;6497.0;2744.0;65501.8;2744.0;65502.0;2744.0;65503.0;2744.0;65504.0;2744.0;65500.2;2744.0;65502.0;2744.0;65504.2;2744.0;65501.4
2785.0;42261.8;2785.0;6708.0;2785.0;63141.2;2785.0;63415.6;2785.0;64771.0;2785.0;64962.0;2785.0;59817.0;2785.0;6289.0;2785.0;65501.4;2785.0;65501.4;2785.0;65502.0;2785.0;65501.0;2785.0;65500.6;2785.0;65502.2;2785.0;65502.6;2785.0;65501.0
2826.0;42064.6;2826.0;6469.2;2826.0;63118.4;2826.0;63419.6;2826.0;64769.0;2826.0;64946.0;2826.0;59756.2;2826.0;6122.6;2826.0;65500.4;2826.0;65499.8;2826.0;65502.0;2826.0;65502.0;2826.0;65499.0;2826.0;65502.8;2826.0;65502.0;2826.0;65501.0
2866.0;41815.0;2866.0;6282.0;2866.0;63127.8;2866.0;63409.0;2866.0;64738.0;2866.0;64858.0;2866.0;59691.6;2866.0;5914.0;2866.0;65500.6;2866.0;65499.6;2866.0;65500.4;2866.0;65502.8;2866.0;65501.0;2866.0;65502.0;2866.0;65501.8;2866.0;65500.6
2907.0;41559.8;2907.0;6048.8;2907.0;63054.2;2907.0;63397.6;2907.0;64741.2;2907.0;64872.0;2907.0;59638.0;2907.0;5735.0;2907.0;65501.4;2907.0;65499.4;2907.0;65499.2;2907.0;65503.0;2907.0;65502.0;2907.0;65501.0;2907.0;65501.4;2907.0;65499.6
2948.0;41371.6;2948.0;5824.6;2948.0;62989.4;2948.0;63327.8;2948.0;64690.0;2948.0;64865.6;2948.0;59581.0;2948.0;5579.0;2948.0;65502.0;2948.0;65499.8;2948.0;65500.2;2948.0;65499.8;2948.0;65499.0;2948.0;65503.0;2948.0;65502.0;2948.0;65499.0
2989.0;41131.4;2989.0;5647.0;2989.0;63021.8;2989.0;63304.8;2989.0;64674.6;2989.0;64864.8;2989.0;59505.0;2989.0;5393.0;2989.0;65502.0;2989.0;65499.8;2989.0;65501.0;2989.0;65500.2;2989.0;65502.2;2989.0;65500.0;2989.0;65498.0;2989.0;65502.4
3030.0;40895.0;3030.0;5438.6;3030.0;63080.0;3030.0;63348.0;3030.0;64644.0;3030.0;64908.2;3030.0;59452.0;3030.0;5206.0;3030.0;65502.0;3030.0;65498.4;3030.0;65501.6;3030.0;65501.0;3030.0;65501.4;3030.0;65501.6;3030.0;65502.0;3030.0;65500.0
3071.0;40695.0;3071.0;5236.0;3071.0;63060.0;3071.0;63353.4;3071.0;64649.8;3071.0;64916.6;3071.0;59374.4;3071.0;5043.0;3071.0;65501.8;3071.0;65499.2;3071.0;65502.4;3071.0;65502.2;3071.0;65501.0;3071.0;65500.4;3071.0;65501.0;3071.0;65500.0
3112.0;40456.0;3112.0;5072.0;3112.0;63028.8;3112.0;63346.8;3112.0;64659.8;3112.0;64882.6;3112.0;59326.2;3112.0;4903.0;3112.0;65501.2;3112.0;65500.4;3112.0;65503.0;3112.0;65501.8;3112.0;65501.6;3112.0;65501.6;3112.0;65501.0;3112.0;65499.0
3153.0;40209.0;3153.0;4877.0;3153.0;63069.0;3153.0;63434.6;3153.0;64653.8;3153.0;64867.0;3153.0;59176.6;3153.0;4744.0;3153.0;65502.0;3153.0;65502.0;3153.0;65503.0;3153.0;65500.0;3153.0;65502.6;3153.0;65500.8;3153.0;65502.6;3153.0;65503.0
3194.0;40014.0;3194.0;4704.0;3194.0;63228.2;3194.0;63463.8;3194.0;64632.0;3194.0;64866.6;3194.0;59110.4;3194.0;4456.2;3194.0;65504.0;3194.0;65502.0;3194.0;65503.0;3194.0;65502.4;3194.0;65504.2;3194.0;65500.0;3194.0;65502.2;3194.0;65504.6
3235.0;39822.0;3235.0;4521.0;3235.0;63145.0;3235.0;63446.6;3235.0;64602.4;3235.0;64866.8;3235.0;59048.0;3235.0;4310.4;3235.0;65505.0;3235.0;65500.0;3235.0;65503.2;3235.0;65505.0;3235.0;65504.2;3235.0;65504.2;3235.0;65504.4;3235.0;65503.4
3276.0;39586.8;3276.0;4383.4;3276.0;63263.0;3276.0;63461.0;3276.0;64614.6;3276.0;64861.4;3276.0;58988.8;3276.0;4173.2;3276.0;65497.0;3276.0;65504.0;3276.0;65503.6;3276.0;65501.6;3276.0;65503.4;3276.0;65504.6;3276.0;65503.8;3276.0;65501.4
3317.0;39143.2;3317.0;4221.8;3317.0;63108.0;3317.0;63457.0;3317.0;64658.2;3317.0;64837.0;3317.0;58947.2;3317.0;4042.4;3317.0;65503.4;3317.0;65502.0;3317.0;65502.0;3317.0;65504.2;3317.0;65504.0;3317.0;65501.8;3317.0;65503.0;3317.0;65502.8
3358.0;38922.8;3358.0;3948.4;3358.0;63100.0;3358.0;63416.0;3358.0;64643.6;3358.0;64833.2;3358.0;58890.4;3358.0;3941.6;3358.0;65503.4;3358.0;65500.4;3358.0;65504.0;3358.0;65505.0;3358.0;65504.0;3358.0;65503.0;3358.0;65504.2;3358.0;65502.8
3399.0;38713.0;3399.0;3804.6;3399.0;63012.8;3399.0;63423.0;3399.0;64630.0;3399.0;64841.8;3399.0;58821.6;3399.0;3822.4;3399.0;65503.0;3399.0;65503.2;3399.0;65503.0;3399.0;65501.0;3399.0;65503.2;3399.0;65502.4;3399.0;65504.2;3399.0;65500.2
3440.0;38516.0;3440.0;3671.6;3440.0;62941.4;3440.0;63327.0;3440.0;64500.0;3440.0;64873.0;3440.0;58777.8;3440.0;3713.0;3440.0;65503.0;3440.0;65503.2;3440.0;65500.0;3440.0;65502.0;3440.0;65500.4;3440.0;65500.4;3440.0;65503.8;3440.0;65501.0
3481.0;38364.8;3481.0;3544.4;3481.0;62988.2;3481.0;63225.4;3481.0;64478.0;3481.0;64892.0;3481.0;58764.8;3481.0;3626.0;3481.0;65503.6;3481.0;65503.6;3481.0;65501.6;3481.0;65504.0;3481.0;65502.0;3481.0;65502.2;3481.0;65505.0;3481.0;65502.8
3522.0;38161.8;3522.0;3450.8;3522.0;62959.2;3522.0;63227.6;3522.0;64401.0;3522.0;64893.0;3522.0;58675.4;3522.0;3522.2;3522.0;65502.8;3522.0;65502.2;3522.0;65502.8;3522.0;65503.2;3522.0;65504.0;3522.0;65503.0;3522.0;65504.4;3522.0;65501.8
3563.0;37962.6;3563.0;3342.0;3563.0;63146.6;3563.0;63552.8;3563.0;64459.4;3563.0;64868.0;3563.0;58641.0;3563.0;3426.2;3563.0;65502.8;3563.0;65503.4;3563.0;65499.8;3563.0;65502.2;3563.0;65503.0;3563.0;65502.0;3563.0;65502.2;3563.0;65502.0
