led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;25930.0;39967.4;52769.4;65221.0;65236.0;65228.6;65115.4;64122.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
410.0;27863.0;27076.6;28958.8;49070.4;41324.8;34229.4;26006.0;27093.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;28235.8;23255.0;23868.0;20296.0;20885.6;21854.0;24114.8;24144.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.0;28401.6;17903.4;21077.8;17787.8;17539.2;18425.2;17098.0;17858.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;28395.2;13863.0;14941.0;12348.6;12925.8;13702.4;14796.8;15443.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2048.0;28246.0;12439.2;12646.8;9707.0;9616.0;10245.0;9849.4;10251.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;28037.0;7281.0;7853.2;6273.2;8501.4;8517.8;7561.4;7835.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.0;27781.2;5831.0;5731.6;4509.2;4605.0;5006.0;4683.0;4792.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;27538.0;3108.8;3281.0;2478.0;3639.8;3990.8;3350.2;3043.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3686.0;27282.0;2282.4;2147.0;1538.0;2037.8;2314.8;2022.0;2631.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;27047.0;1690.8;1991.8;1325.6;1747.4;2018.8;1646.0;1634.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
