led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2053.2;2052.4;2035.4;2045.0;2049.2;2055.6;2043.6;2041.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
410.0;2051.4;2049.2;2031.8;2043.6;2047.6;2054.8;2043.2;2040.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2049.8;2049.4;2030.6;2041.4;2046.2;2052.0;2041.0;2039.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.0;2048.6;2048.4;2028.6;2040.4;2044.6;2050.8;2038.8;2039.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2047.6;2047.0;2026.8;2038.2;2042.8;2049.8;2037.8;2039.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2048.0;2048.0;2046.6;2026.4;2038.4;2042.6;2047.8;2037.0;2038.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2046.6;2045.6;2026.2;2035.8;2041.4;2047.4;2036.6;2036.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.0;2046.6;2044.6;2024.8;2035.6;2039.2;2046.0;2034.6;2036.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2044.2;2042.6;2023.4;2034.2;2038.2;2043.8;2033.6;2034.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3686.0;2043.2;2042.2;2022.0;2033.6;2037.2;2042.6;2031.6;2032.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2042.2;2040.6;2021.2;2032.2;2035.2;2041.4;2030.8;2032.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
