led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2092.6;2096.0;2086.2;2097.2;2093.4;2096.8;2087.6;2088.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2091.6;2096.2;2085.4;2097.4;2092.6;2097.2;2086.4;2088.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2092.2;2096.6;2085.4;2097.0;2092.4;2096.2;2087.6;2089.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2092.2;2096.6;2085.6;2098.0;2092.6;2096.8;2087.0;2088.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2092.4;2096.0;2086.4;2096.6;2092.8;2097.0;2086.8;2088.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5;2092.6;2095.4;2086.2;2096.8;2091.8;2098.0;2087.4;2089.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2092.0;2095.6;2084.6;2095.8;2092.2;2097.2;2087.2;2088.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.5;2091.4;2095.2;2085.6;2096.8;2091.8;2095.8;2086.6;2088.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2091.2;2095.0;2086.0;2095.8;2092.4;2096.4;2086.4;2087.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3685.5;2092.0;2095.2;2084.6;2096.4;2091.6;2096.4;2086.6;2088.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2091.4;2094.2;2084.8;2096.0;2091.2;2096.6;2085.0;2087.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
