led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2079.6;2072.4;2078.2;2073.4;2069.2;2067.6;2074.8;2075.2;4077.0;4075.8;4076.0;4077.0;4076.8;4077.4;4076.4;4076.2
409.5;2079.0;2074.0;2079.6;2072.4;2068.0;2068.0;2074.6;2074.6;4077.0;4077.4;4076.6;4077.2;4076.2;4076.8;4076.0;4076.8
819.0;2079.8;2073.6;2078.8;2072.8;2068.2;2068.6;2074.6;2074.4;4076.0;4076.8;4077.4;4076.6;4076.6;4077.0;4075.8;4077.0
1228.5;2080.2;2073.2;2078.8;2072.6;2069.0;2068.0;2074.8;2075.0;4077.4;4078.0;4077.0;4076.8;4076.4;4076.2;4076.4;4077.4
1638.0;2079.2;2074.0;2079.2;2073.8;2069.4;2068.2;2073.6;2074.4;4076.2;4076.8;4076.2;4076.2;4076.0;4076.2;4076.2;4077.0
2047.5;2080.0;2074.0;2078.4;2072.6;2069.0;2068.4;2074.2;2074.0;4076.2;4076.8;4077.2;4076.4;4076.6;4076.4;4076.6;4077.0
2457.0;2079.8;2073.8;2078.4;2073.4;2068.8;2067.8;2073.8;2075.6;4077.0;4077.0;4077.6;4077.6;4075.2;4077.8;4077.0;4077.4
2866.5;2078.8;2073.4;2078.0;2073.0;2068.6;2068.2;2074.2;2075.0;4077.0;4077.2;4076.4;4076.8;4076.2;4076.6;4077.0;4076.8
3276.0;2078.6;2072.6;2078.4;2072.4;2068.4;2068.0;2074.0;2074.0;4077.6;4077.6;4076.0;4077.0;4076.6;4077.8;4076.2;4077.4
3685.5;2079.0;2071.8;2077.8;2073.2;2067.8;2067.6;2074.0;2073.0;4075.6;4077.0;4077.0;4077.4;4077.6;4077.4;4077.0;4076.6
4095.0;2079.2;2073.2;2078.4;2071.8;2068.2;2068.2;2074.0;2073.0;4077.6;4076.8;4076.0;4077.2;4077.0;4077.6;4077.4;4078.2
