led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2129.8;2122.8;2130.4;2121.0;2117.6;2120.0;2115.8;2114.2;4075.2;4076.2;4076.0;4076.0;4075.4;4076.2;4075.6;4076.0
409.5;2129.8;2123.0;2129.6;2121.8;2117.6;2119.8;2116.0;2114.0;4076.2;4076.6;4075.4;4075.8;4076.4;4075.4;4075.8;4076.8
819.0;2129.4;2122.2;2130.4;2120.6;2117.6;2120.0;2115.6;2114.2;4076.2;4075.2;4074.8;4077.0;4076.2;4075.4;4075.6;4075.8
1228.5;2129.0;2122.6;2129.8;2121.2;2117.4;2119.6;2116.0;2114.2;4076.2;4075.8;4076.0;4077.0;4076.4;4076.8;4075.6;4075.8
1638.0;2129.4;2122.4;2129.8;2121.6;2117.6;2119.4;2115.2;2114.0;4076.6;4076.4;4076.2;4076.4;4075.2;4076.4;4076.0;4076.2
2047.5;2129.8;2122.4;2130.0;2121.8;2116.0;2119.4;2115.0;2113.2;4076.0;4076.6;4074.8;4076.4;4076.2;4076.2;4075.2;4076.8
2457.0;2129.4;2121.6;2130.2;2120.4;2116.6;2119.0;2115.4;2113.6;4076.2;4075.8;4075.4;4075.6;4075.4;4076.4;4075.0;4076.2
2866.5;2129.2;2122.0;2129.2;2121.0;2116.6;2119.2;2115.2;2113.4;4076.4;4076.2;4075.6;4076.4;4076.6;4076.0;4076.2;4076.0
3276.0;2129.6;2122.4;2130.4;2121.8;2116.2;2119.0;2114.8;2112.8;4076.4;4076.4;4075.2;4077.0;4076.4;4077.0;4076.4;4076.6
3685.5;2129.2;2121.8;2129.0;2121.0;2115.6;2118.0;2113.6;2111.4;4076.6;4076.2;4076.0;4076.0;4075.8;4075.0;4075.6;4076.0
4095.0;2128.2;2120.4;2129.0;2120.0;2115.8;2116.8;2114.8;2112.2;4076.0;4076.0;4075.6;4076.8;4076.0;4077.0;4075.8;4075.6
