led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65519.0;65520.0;65519.0;65492.2;65519.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
409.5;28383.2;59050.4;44304.0;47544.2;25890.0;28033.0;28190.0;52890.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
819.0;23560.0;33402.0;25179.8;23576.4;21388.2;26135.8;25298.6;42310.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1228.5;21754.2;29332.6;22341.8;20073.2;17163.0;18899.0;18957.0;27041.8;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
1638.0;14968.0;18640.0;16081.0;15178.0;13396.0;17295.6;16544.2;22982.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2047.5;11330.8;14498.0;13751.4;13014.0;10713.6;11323.0;11364.0;15796.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2457.0;8855.6;11559.6;8825.0;8540.0;7240.8;8279.0;10151.0;14231.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
2866.5;5722.6;7732.4;7728.0;7556.0;5447.2;6319.8;5861.0;8473.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3276.0;4272.2;5831.6;4083.0;4265.0;3388.6;4040.2;5150.0;7418.2;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
3685.5;2835.4;3863.0;3619.4;3832.8;2618.2;3196.2;3011.0;4124.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
4095.0;2533.0;3438.2;2491.0;2801.0;2066.0;2606.4;2865.6;3883.4;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0;65520.0
