led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2099.0;2103.4;2093.8;2103.2;2099.8;2103.8;2094.0;2094.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
409.5;2098.0;2101.8;2092.0;2103.6;2099.0;2102.4;2094.2;2094.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2099.2;2102.6;2092.6;2103.4;2100.6;2104.2;2095.4;2094.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.5;2098.6;2103.0;2093.6;2102.4;2099.6;2103.4;2093.6;2095.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2097.6;2101.6;2093.0;2103.0;2099.6;2102.4;2094.6;2095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2047.5;2099.0;2102.4;2092.6;2102.6;2099.2;2104.0;2094.6;2094.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2098.2;2101.8;2093.0;2102.8;2099.4;2103.2;2094.4;2094.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.5;2098.0;2102.6;2092.0;2102.8;2098.2;2103.2;2093.6;2094.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2098.8;2100.6;2091.8;2102.4;2098.6;2102.4;2093.2;2094.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3685.5;2097.4;2101.4;2092.4;2101.6;2098.6;2102.8;2093.8;2094.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2097.2;2100.2;2091.2;2102.4;2097.2;2102.0;2092.6;2093.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
