led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;2078.4;2085.6;2071.0;2078.4;2082.0;2086.2;2076.2;2072.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
410.0;2076.4;2083.8;2068.6;2076.4;2079.2;2085.6;2073.2;2070.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
819.0;2074.6;2082.6;2066.0;2074.6;2078.4;2083.0;2072.6;2069.4;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1228.0;2074.4;2080.6;2063.8;2072.2;2076.6;2081.8;2072.4;2069.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
1638.0;2072.6;2079.0;2063.0;2071.0;2075.2;2081.4;2071.6;2067.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2048.0;2071.4;2079.0;2060.2;2069.2;2074.4;2079.2;2069.2;2066.8;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2457.0;2070.8;2077.4;2059.2;2067.8;2072.4;2077.6;2068.2;2065.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
2866.0;2067.8;2074.8;2057.8;2065.4;2070.4;2076.6;2066.4;2063.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3276.0;2066.8;2074.6;2055.8;2064.6;2069.8;2075.0;2065.6;2062.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
3686.0;2066.2;2071.8;2055.6;2062.8;2067.6;2073.0;2063.4;2060.2;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
4095.0;2064.0;2071.6;2052.8;2061.0;2066.2;2071.4;2060.2;2058.6;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0;4095.0
