led;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;SS9;SS10;SS11;SS12;SS13;SS14;SS15;SS16
0.0;65483.0;65480.2;65483.2;65480.8;65475.0;65482.0;65488.0;65485.0;65477.8;65481.0;65486.2;65480.8;65480.4;65471.8;65482.0;65480.6
40.95;64318.6;61409.6;62968.2;65177.2;63559.8;61581.6;62566.2;60975.6;65479.4;65486.6;65489.0;65477.6;65486.8;65483.0;65480.6;65485.8
81.9;62188.8;54833.2;58836.4;64318.4;60446.4;55270.6;58069.4;54069.4;65479.4;65473.4;65482.8;65481.6;65474.8;65477.8;65469.6;65468.8
122.85000000000001;59955.2;48675.2;54697.8;63405.6;57281.8;49266.4;53498.6;47411.2;65486.0;65482.6;65483.8;65479.2;65476.6;65481.8;65479.6;65487.6
163.8;57863.0;42234.8;50794.4;62443.2;54316.6;43164.0;49183.4;40727.8;65473.8;65478.4;65476.8;65483.2;65472.8;65484.6;65487.2;65483.6
204.75;55636.8;36534.6;46739.0;61509.0;51153.2;37581.8;44837.0;34762.8;65474.4;65475.6;65483.8;65475.6;65478.6;65483.0;65471.2;65486.6
245.70000000000002;53278.4;30910.0;42599.8;60478.0;48075.0;31435.8;40310.8;28383.6;65478.4;65480.0;65482.0;65312.8;65481.6;65485.2;65475.4;65476.8
286.65000000000003;51024.4;30356.6;38498.0;59499.6;45054.2;28944.8;36038.4;27590.0;65468.2;65474.6;65480.4;65214.6;65470.6;65477.6;65475.4;65478.8
327.6;49061.8;29992.8;34882.2;58561.6;42333.6;28549.2;32091.4;27236.0;65474.0;65473.0;65477.0;65220.4;65469.0;65475.0;65476.0;65469.8
368.55;46840.6;29062.8;31187.0;57549.4;39109.2;27737.6;28101.0;26537.6;65470.8;65477.0;65478.8;65191.4;65472.0;65478.2;65475.2;65475.6
409.5;44806.6;28530.6;28841.0;56538.0;36291.4;27264.8;27037.8;26115.0;65466.2;65473.8;65476.0;65170.0;65476.8;65475.6;65473.0;65477.8
450.45000000000005;42413.8;28154.2;27867.6;55501.2;33342.6;26836.8;26274.4;25719.6;65473.2;65476.6;65477.8;65083.0;65483.4;65475.6;65464.8;65475.4
491.40000000000003;40168.2;27975.0;27196.4;54547.4;30436.8;26520.2;25744.0;25304.2;65475.0;65475.6;65473.8;65154.8;65469.6;65468.6;65472.6;65473.2
532.35;38447.2;27174.2;27160.6;53556.2;29198.6;25933.4;25507.2;24680.8;65462.4;65467.4;65478.2;65164.8;65478.6;65476.6;65467.4;65477.8
573.3000000000001;36146.4;26827.4;26411.4;52599.4;28187.6;25558.0;24827.6;24375.6;65474.6;65476.0;65475.6;65162.8;65469.4;65471.6;65472.8;65478.2
614.25;34161.8;26190.0;26078.2;51494.0;27967.6;24954.2;24580.2;23688.4;65485.4;65482.2;65486.0;65155.8;65475.0;65475.8;65479.4;65480.2
655.2;32113.6;25893.0;25412.0;50589.2;27265.8;24581.8;24091.6;23461.0;65467.0;65475.8;65480.4;65040.2;65480.6;65477.2;65473.8;65476.2
