SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
3522.0;45970.2;3522.0;3316.0;3522.0;61694.8;3522.0;63134.4;3522.0;64556.0;3522.0;65061.0;3522.0;57565.0;3522.0;4273.2;3522.0;65507.4;3522.0;65506.4;3522.0;65506.8;3522.0;65508.6;3522.0;65506.0;3522.0;65509.0;3522.0;65505.8;3522.0;65504.8
3563.0;45795.0;3563.0;3209.2;3563.0;61598.6;3563.0;63130.6;3563.0;64553.6;3563.0;65045.0;3563.0;57513.0;3563.0;4177.8;3563.0;65507.4;3563.0;65506.0;3563.0;65507.8;3563.0;65507.4;3563.0;65510.0;3563.0;65510.0;3563.0;65508.8;3563.0;65506.2
3604.0;45671.4;3604.0;3110.8;3604.0;61528.2;3604.0;63163.4;3604.0;64538.6;3604.0;65046.6;3604.0;57490.0;3604.0;4097.0;3604.0;65507.2;3604.0;65506.0;3604.0;65506.8;3604.0;65506.2;3604.0;65507.0;3604.0;65507.0;3604.0;65508.2;3604.0;65507.4
3645.0;45543.2;3645.0;3037.0;3645.0;61659.0;3645.0;63293.6;3645.0;64531.0;3645.0;65041.4;3645.0;57399.0;3645.0;3991.0;3645.0;65506.4;3645.0;65506.8;3645.0;65505.4;3645.0;65507.8;3645.0;65506.2;3645.0;65508.0;3645.0;65509.0;3645.0;65509.0
3686.0;45389.6;3686.0;2948.4;3686.0;61894.8;3686.0;63344.0;3686.0;64523.4;3686.0;65034.4;3686.0;57197.0;3686.0;3890.0;3686.0;65507.0;3686.0;65506.8;3686.0;65506.8;3686.0;65508.4;3686.0;65507.6;3686.0;65506.4;3686.0;65509.0;3686.0;65509.0
3726.0;45252.0;3726.0;2869.0;3726.0;61914.8;3726.0;63308.6;3726.0;64516.0;3726.0;65034.2;3726.0;57168.2;3726.0;3706.0;3726.0;65507.2;3726.0;65505.0;3726.0;65507.2;3726.0;65509.2;3726.0;65506.4;3726.0;65506.8;3726.0;65507.0;3726.0;65505.0
3767.0;45096.0;3767.0;2817.0;3767.0;61836.8;3767.0;63269.0;3767.0;64505.0;3767.0;65032.0;3767.0;57072.2;3767.0;3646.8;3767.0;65508.0;3767.0;65505.4;3767.0;65506.4;3767.0;65508.8;3767.0;65506.0;3767.0;65506.2;3767.0;65506.0;3767.0;65505.0
3808.0;44929.0;3808.0;2752.0;3808.0;61638.4;3808.0;63206.2;3808.0;64493.4;3808.0;65033.6;3808.0;57001.2;3808.0;3584.0;3808.0;65508.0;3808.0;65507.0;3808.0;65506.2;3808.0;65506.6;3808.0;65506.0;3808.0;65506.6;3808.0;65503.6;3808.0;65508.0
3849.0;44577.0;3849.0;2690.0;3849.0;61559.4;3849.0;63168.8;3849.0;64484.2;3849.0;65034.0;3849.0;56959.0;3849.0;3531.2;3849.0;65507.0;3849.0;65507.0;3849.0;65504.8;3849.0;65506.8;3849.0;65507.8;3849.0;65506.4;3849.0;65506.2;3849.0;65508.0
3890.0;44520.2;3890.0;2602.0;3890.0;61653.0;3890.0;63171.2;3890.0;64472.6;3890.0;65033.4;3890.0;56867.6;3890.0;3494.6;3890.0;65505.0;3890.0;65507.0;3890.0;65503.8;3890.0;65507.8;3890.0;65507.8;3890.0;65504.8;3890.0;65505.4;3890.0;65507.2
3931.0;44414.0;3931.0;2579.6;3931.0;61807.0;3931.0;63216.0;3931.0;64457.4;3931.0;65037.0;3931.0;56802.0;3931.0;3454.2;3931.0;65504.0;3931.0;65504.0;3931.0;65504.2;3931.0;65507.0;3931.0;65506.0;3931.0;65504.4;3931.0;65506.8;3931.0;65503.0
3972.0;44315.0;3972.0;2554.8;3972.0;61692.0;3972.0;63219.0;3972.0;64460.8;3972.0;65038.0;3972.0;56765.6;3972.0;3430.6;3972.0;65508.0;3972.0;65507.0;3972.0;65509.0;3972.0;65506.4;3972.0;65505.2;3972.0;65504.2;3972.0;65507.4;3972.0;65505.0
4013.0;44227.0;4013.0;2539.6;4013.0;61632.0;4013.0;63174.0;4013.0;64464.8;4013.0;65042.4;4013.0;56704.6;4013.0;3419.4;4013.0;65508.2;4013.0;65505.4;4013.0;65505.0;4013.0;65504.0;4013.0;65504.6;4013.0;65504.2;4013.0;65504.6;4013.0;65504.0
4054.0;44091.0;4054.0;2527.4;4054.0;61600.8;4054.0;63225.0;4054.0;64452.0;4054.0;65044.6;4054.0;56623.6;4054.0;3406.6;4054.0;65509.6;4054.0;65505.8;4054.0;65509.0;4054.0;65507.0;4054.0;65507.0;4054.0;65506.6;4054.0;65504.2;4054.0;65504.4
4095.0;43915.8;4095.0;2516.2;4095.0;61694.6;4095.0;63238.6;4095.0;64434.0;4095.0;65047.0;4095.0;56530.0;4095.0;3400.4;4095.0;65508.8;4095.0;65506.8;4095.0;65505.0;4095.0;65507.0;4095.0;65508.0;4095.0;65509.0;4095.0;65506.4;4095.0;65506.4
